grid_id,region_id,true_ni_pct,lithology
TAP097,SE,0.243,mafic_volcanic_simulated
TAP098,SE,1.0019,peridotite_simulated
TAP099,SE,0.1556,alluvium
TAP100,SE,0.1161,alluvium
TAP101,SW,0.3072,mafic_volcanic_simulated
TAP102,SW,0.1322,alluvium
TAP103,SW,1.2134,ultramafic_simulated
TAP104,SW,0.1453,alluvium
TAP105,SW,0.4363,mafic_volcanic_simulated
TAP106,SW,0.1363,alluvium
TAP107,SW,0.1419,alluvium
TAP108,SW,0.1487,alluvium
TAP109,SW,1.0468,ultramafic_simulated
TAP110,SW,0.1575,alluvium
TAP111,SE,0.73,peridotite_simulated
TAP112,SE,0.1656,alluvium
TAP113,SE,0.1737,alluvium
TAP114,SE,0.1686,alluvium
TAP115,SE,0.4105,mafic_volcanic_simulated
TAP116,SE,0.1384,alluvium
TAP117,SE,0.1307,alluvium
TAP118,SE,0.3976,mafic_volcanic_simulated
TAP119,SE,0.1364,alluvium
TAP120,SE,0.1303,alluvium
TAP121,SW,0.2813,mafic_volcanic_simulated
TAP122,SW,0.129,alluvium
TAP123,SW,0.1422,alluvium
TAP124,SW,0.1559,alluvium
TAP125,SW,0.1419,alluvium
TAP126,SW,0.2951,mafic_volcanic_simulated
TAP127,SW,1.7137,peridotite_simulated
TAP128,SW,0.1521,alluvium
TAP129,SW,0.1367,alluvium
TAP130,SW,0.1666,alluvium
TAP131,SE,0.8268,peridotite_simulated
TAP132,SE,0.3541,mafic_volcanic_simulated
TAP133,SE,0.1618,alluvium
TAP134,SE,2.1289,ultramafic_simulated
TAP135,SE,0.9372,ultramafic_simulated
TAP136,SE,1.8534,ultramafic_simulated
TAP137,SE,2.1162,ultramafic_simulated
TAP138,SE,0.1459,alluvium
TAP139,SE,0.2678,mafic_volcanic_simulated
TAP140,SE,0.1188,alluvium
TAP141,SW,1.268,ultramafic_simulated
TAP142,SW,0.4105,mafic_volcanic_simulated
TAP143,SW,0.1595,alluvium
TAP144,SW,1.3473,ultramafic_simulated
TAP145,SW,0.1315,alluvium
TAP146,SW,0.1393,alluvium
TAP147,SW,0.4861,mafic_volcanic_simulated
TAP148,SW,0.1653,alluvium
TAP149,SW,0.3527,mafic_volcanic_simulated
TAP150,SW,0.3842,mafic_volcanic_simulated
TAP151,SE,0.1642,alluvium
TAP152,SE,0.1426,alluvium
TAP153,SE,1.5198,ultramafic_simulated
TAP154,SE,0.4948,mafic_volcanic_simulated
TAP155,SE,0.1522,alluvium
TAP156,SE,0.5152,mafic_volcanic_simulated
TAP157,SE,0.3467,mafic_volcanic_simulated
TAP158,SE,1.1989,peridotite_simulated
TAP159,SE,0.8767,serpentinite_simulated
TAP160,SE,1.3302,serpentinite_simulated
TAP161,SW,0.9949,ultramafic_simulated
TAP162,SW,0.1349,alluvium
TAP163,SW,0.6095,ultramafic_simulated
TAP164,SW,0.1318,alluvium
TAP165,SW,0.162,alluvium
TAP166,SW,0.1329,alluvium
TAP167,SW,0.1613,alluvium
TAP168,SW,1.278,serpentinite_simulated
TAP169,SW,2.5627,serpentinite_simulated
TAP170,SW,0.7936,peridotite_simulated
TAP171,SE,0.4974,mafic_volcanic_simulated
TAP172,SE,0.151,alluvium
TAP173,SE,0.6945,mafic_volcanic_simulated
TAP174,SE,0.5764,ultramafic_simulated
TAP175,SE,0.524,mafic_volcanic_simulated
TAP176,SE,0.2963,mafic_volcanic_simulated
TAP177,SE,0.3098,mafic_volcanic_simulated
TAP178,SE,1.9689,ultramafic_simulated
TAP179,SE,0.3415,mafic_volcanic_simulated
TAP180,SE,0.1393,alluvium
TAP181,SW,1.0985,serpentinite_simulated
TAP182,SW,1.5988,serpentinite_simulated
TAP183,SW,1.1724,ultramafic_simulated
TAP184,SW,1.1007,serpentinite_simulated
TAP185,SW,0.5194,mafic_volcanic_simulated
TAP186,SW,0.4156,mafic_volcanic_simulated
TAP187,SW,1.8705,ultramafic_simulated
TAP188,SW,3.3827,serpentinite_simulated
TAP189,SW,0.1425,alluvium
TAP190,SW,0.47,mafic_volcanic_simulated
TAP191,SE,0.4039,mafic_volcanic_simulated
TAP192,SE,1.2042,peridotite_simulated
TAP193,SE,0.1653,alluvium
TAP194,SE,0.5362,mafic_volcanic_simulated
TAP195,SE,0.1389,alluvium
TAP196,SE,0.4236,mafic_volcanic_simulated
TAP197,SE,0.2946,mafic_volcanic_simulated
TAP198,SE,0.1306,alluvium
TAP199,SE,0.1531,alluvium
TAP200,SE,0.1046,alluvium
TAP201,NW,0.1436,alluvium
TAP202,NW,0.128,alluvium
TAP203,NW,0.1171,alluvium
TAP204,NW,0.153,alluvium
TAP205,NW,0.4199,mafic_volcanic_simulated
TAP206,NW,0.1295,alluvium
TAP207,NW,0.6924,peridotite_simulated
TAP208,NW,0.3853,serpentinite_simulated
TAP209,NW,2.0228,serpentinite_simulated
TAP210,NW,0.4836,mafic_volcanic_simulated
TAP211,NE,0.3315,mafic_volcanic_simulated
TAP212,NE,0.5413,mafic_volcanic_simulated
TAP213,NE,0.1915,alluvium
TAP214,NE,2.6001,ultramafic_simulated
TAP215,NE,0.1653,alluvium
TAP216,NE,0.9198,peridotite_simulated
TAP217,NE,0.8956,serpentinite_simulated
TAP218,NE,0.5795,ultramafic_simulated
TAP219,NE,0.1297,alluvium
TAP220,NE,1.7542,ultramafic_simulated
TAP221,NW,0.3792,mafic_volcanic_simulated
TAP222,NW,0.3014,mafic_volcanic_simulated
TAP223,NW,0.1202,alluvium
TAP224,NW,0.1479,alluvium
TAP225,NW,1.2953,peridotite_simulated
TAP226,NW,0.1453,alluvium
TAP227,NW,0.3545,mafic_volcanic_simulated
TAP228,NW,0.162,alluvium
TAP229,NW,3.3074,serpentinite_simulated
TAP230,NW,1.8369,serpentinite_simulated
TAP231,NE,0.5434,mafic_volcanic_simulated
TAP232,NE,0.4936,mafic_volcanic_simulated
TAP233,NE,1.4089,peridotite_simulated
TAP234,NE,0.1642,alluvium
TAP235,NE,1.2012,peridotite_simulated
TAP236,NE,0.1508,alluvium
TAP237,NE,0.2716,mafic_volcanic_simulated
TAP238,NE,0.1507,alluvium
TAP239,NE,0.1388,alluvium
TAP240,NE,0.8342,peridotite_simulated
TAP241,NW,0.1385,alluvium
TAP242,NW,0.4049,mafic_volcanic_simulated
TAP243,NW,0.3047,mafic_volcanic_simulated
TAP244,NW,0.1621,alluvium
TAP245,NW,1.8645,serpentinite_simulated
TAP246,NW,0.3611,mafic_volcanic_simulated
TAP247,NW,0.3564,mafic_volcanic_simulated
TAP248,NW,1.1069,serpentinite_simulated
TAP249,NW,2.1483,serpentinite_simulated
TAP250,NW,0.1489,alluvium
TAP251,NE,1.4713,serpentinite_simulated
TAP252,NE,0.2824,mafic_volcanic_simulated
TAP253,NE,0.5075,mafic_volcanic_simulated
TAP254,NE,0.8376,peridotite_simulated
TAP255,NE,0.1636,alluvium
TAP256,NE,0.144,alluvium
TAP257,NE,1.1714,ultramafic_simulated
TAP258,NE,0.3102,mafic_volcanic_simulated
TAP259,NE,0.608,ultramafic_simulated
TAP260,NE,0.1287,alluvium
TAP261,NW,0.8293,ultramafic_simulated
TAP262,NW,0.1231,alluvium
TAP263,NW,1.6246,serpentinite_simulated
TAP264,NW,0.1357,alluvium
TAP265,NW,1.1906,peridotite_simulated
TAP266,NW,0.1573,alluvium
TAP267,NW,1.9361,ultramafic_simulated
TAP268,NW,0.685,peridotite_simulated
TAP269,NW,2.2551,serpentinite_simulated
TAP270,NW,1.7559,serpentinite_simulated
TAP271,NE,0.1673,alluvium
TAP272,NE,0.1687,alluvium
TAP273,NE,0.1527,alluvium
TAP274,NE,1.3011,peridotite_simulated
TAP275,NE,1.141,serpentinite_simulated
TAP276,NE,0.3162,mafic_volcanic_simulated
TAP277,NE,0.14,alluvium
TAP278,NE,0.3513,mafic_volcanic_simulated
TAP279,NE,0.1248,alluvium
TAP280,NE,0.1297,alluvium
TAP281,NW,1.3046,serpentinite_simulated
TAP282,NW,0.7634,ultramafic_simulated
TAP283,NW,0.1263,alluvium
TAP284,NW,0.1605,alluvium
TAP285,NW,0.1454,alluvium
TAP286,NW,0.4167,mafic_volcanic_simulated
TAP287,NW,0.7865,ultramafic_simulated
TAP288,NW,0.1768,alluvium
TAP289,NW,1.5523,serpentinite_simulated
TAP290,NW,0.2545,mafic_volcanic_simulated
TAP291,NE,0.1513,alluvium
TAP292,NE,0.1466,alluvium
TAP293,NE,1.083,ultramafic_simulated
TAP294,NE,0.539,mafic_volcanic_simulated
TAP295,NE,0.1739,alluvium
TAP296,NE,0.2804,mafic_volcanic_simulated
TAP297,NE,1.3592,peridotite_simulated
TAP298,NE,0.3418,mafic_volcanic_simulated
TAP299,NE,0.6981,serpentinite_simulated
TAP300,NE,0.3433,mafic_volcanic_simulated
TAP301,NW,1.2365,ultramafic_simulated
TAP302,NW,0.1211,alluvium
TAP303,NW,0.1477,alluvium
TAP304,NW,0.8662,serpentinite_simulated
TAP305,NW,0.6364,mafic_volcanic_simulated
TAP306,NW,0.133,alluvium
TAP307,NW,0.9897,serpentinite_simulated
TAP308,NW,0.147,alluvium
TAP309,NW,1.29,ultramafic_simulated
TAP310,NW,0.8405,serpentinite_simulated
TAP311,NE,0.1588,alluvium
TAP312,NE,0.4334,mafic_volcanic_simulated
TAP313,NE,0.4003,mafic_volcanic_simulated
TAP314,NE,0.5744,peridotite_simulated
TAP315,NE,0.132,alluvium
TAP316,NE,0.9828,peridotite_simulated
TAP317,NE,0.1525,alluvium
TAP318,NE,0.2241,mafic_volcanic_simulated
TAP319,NE,0.1102,alluvium
TAP320,NE,0.3269,mafic_volcanic_simulated
TAP321,NW,1.0849,peridotite_simulated
TAP322,NW,0.4253,peridotite_simulated
TAP323,NW,0.7773,serpentinite_simulated
TAP324,NW,1.1224,serpentinite_simulated
TAP325,NW,0.1447,alluvium
TAP326,NW,0.4172,mafic_volcanic_simulated
TAP327,NW,0.1472,alluvium
TAP328,NW,0.132,alluvium
TAP329,NW,0.1474,alluvium
TAP330,NW,0.3952,mafic_volcanic_simulated
TAP331,NE,0.1198,alluvium
TAP332,NE,0.1467,alluvium
TAP333,NE,0.4642,mafic_volcanic_simulated
TAP334,NE,0.1354,alluvium
TAP335,NE,0.1491,alluvium
TAP336,NE,0.1314,alluvium
TAP337,NE,0.5784,ultramafic_simulated
TAP338,NE,0.1022,alluvium
TAP339,NE,0.1331,alluvium
TAP340,NE,1.7705,peridotite_simulated
TAP341,NW,0.9565,peridotite_simulated
TAP342,NW,0.1307,alluvium
TAP343,NW,0.1559,alluvium
TAP344,NW,0.3298,mafic_volcanic_simulated
TAP345,NW,0.1158,alluvium
TAP346,NW,1.089,ultramafic_simulated
TAP347,NW,0.1358,alluvium
TAP348,NW,0.2807,mafic_volcanic_simulated
TAP349,NW,1.6663,peridotite_simulated
TAP350,NW,0.5732,mafic_volcanic_simulated
TAP351,NE,0.359,mafic_volcanic_simulated
TAP352,NE,1.4793,peridotite_simulated
TAP353,NE,1.083,ultramafic_simulated
TAP354,NE,0.2932,mafic_volcanic_simulated
TAP355,NE,0.3311,mafic_volcanic_simulated
TAP356,NE,0.3195,mafic_volcanic_simulated
TAP357,NE,0.1406,alluvium
TAP358,NE,0.4453,mafic_volcanic_simulated
TAP359,NE,0.7503,peridotite_simulated
TAP360,NE,0.1172,alluvium
TAP361,NW,0.2321,mafic_volcanic_simulated
TAP362,NW,0.1174,alluvium
TAP363,NW,0.1175,alluvium
TAP364,NW,1.4046,serpentinite_simulated
TAP365,NW,1.3697,ultramafic_simulated
TAP366,NW,1.0643,serpentinite_simulated
TAP367,NW,0.3331,mafic_volcanic_simulated
TAP368,NW,1.4906,serpentinite_simulated
TAP369,NW,0.4241,mafic_volcanic_simulated
TAP370,NW,0.1532,alluvium
TAP371,NE,1.2997,serpentinite_simulated
TAP372,NE,0.4257,mafic_volcanic_simulated
TAP373,NE,0.2641,mafic_volcanic_simulated
TAP374,NE,0.1161,alluvium
TAP375,NE,0.1285,alluvium
TAP376,NE,0.1212,alluvium
TAP377,NE,0.2711,mafic_volcanic_simulated
TAP378,NE,1.2708,peridotite_simulated
TAP379,NE,0.3248,mafic_volcanic_simulated
TAP380,NE,0.1181,alluvium
TAP381,NW,0.6948,serpentinite_simulated
TAP382,NW,0.1266,alluvium
TAP383,NW,0.1149,alluvium
TAP384,NW,0.1363,alluvium
TAP385,NW,0.1303,alluvium
TAP386,NW,0.1267,alluvium
TAP387,NW,0.1319,alluvium
TAP388,NW,1.0311,peridotite_simulated
TAP389,NW,0.1121,alluvium
TAP390,NW,1.0578,serpentinite_simulated
TAP391,NE,0.9024,serpentinite_simulated
TAP392,NE,0.2827,mafic_volcanic_simulated
TAP393,NE,0.3429,mafic_volcanic_simulated
TAP394,NE,0.296,mafic_volcanic_simulated
TAP395,NE,0.3054,mafic_volcanic_simulated
TAP396,NE,0.2313,mafic_volcanic_simulated
TAP397,NE,0.8281,serpentinite_simulated
TAP398,NE,0.1207,alluvium
TAP399,NE,1.586,serpentinite_simulated
TAP400,NE,0.2898,mafic_volcanic_simulated
