grid_id,region_id,true_ni_pct,lithology
WED216,NE,0.9501,ultramafic_simulated
WED217,NE,1.6996,serpentinite_simulated
WED218,NE,0.8663,ultramafic_simulated
WED219,NE,2.4144,serpentinite_simulated
WED220,NE,0.3286,mafic_volcanic_simulated
WED221,NW,1.793,serpentinite_simulated
WED222,NW,0.8603,peridotite_simulated
WED223,NW,1.4238,serpentinite_simulated
WED224,NW,0.9728,ultramafic_simulated
WED225,NW,2.0123,peridotite_simulated
WED226,NW,1.7921,ultramafic_simulated
WED227,NW,1.3675,peridotite_simulated
WED228,NW,1.6153,ultramafic_simulated
WED229,NW,2.3403,ultramafic_simulated
WED230,NW,1.0142,ultramafic_simulated
WED231,NE,1.3915,serpentinite_simulated
WED232,NE,1.537,peridotite_simulated
WED233,NE,0.7852,ultramafic_simulated
WED234,NE,0.8426,ultramafic_simulated
WED235,NE,2.4091,ultramafic_simulated
WED236,NE,2.3661,peridotite_simulated
WED237,NE,0.8107,ultramafic_simulated
WED238,NE,0.341,mafic_volcanic_simulated
WED239,NE,0.9718,peridotite_simulated
WED240,NE,0.7954,peridotite_simulated
WED241,NW,0.2102,mafic_volcanic_simulated
WED242,NW,0.3528,mafic_volcanic_simulated
WED243,NW,0.9498,serpentinite_simulated
WED244,NW,1.0548,ultramafic_simulated
WED245,NW,2.0801,serpentinite_simulated
WED246,NW,1.6447,ultramafic_simulated
WED247,NW,0.6961,peridotite_simulated
WED248,NW,2.4103,ultramafic_simulated
WED249,NW,0.5002,mafic_volcanic_simulated
WED250,NW,1.3623,ultramafic_simulated
WED251,NE,0.8625,ultramafic_simulated
WED252,NE,0.3148,mafic_volcanic_simulated
WED253,NE,0.3965,mafic_volcanic_simulated
WED254,NE,0.4745,mafic_volcanic_simulated
WED255,NE,0.9889,serpentinite_simulated
WED256,NE,1.4863,serpentinite_simulated
WED257,NE,1.1687,serpentinite_simulated
WED258,NE,1.6674,peridotite_simulated
WED259,NE,0.6059,peridotite_simulated
WED260,NE,1.4863,peridotite_simulated
WED261,NW,0.1376,alluvium
WED262,NW,1.7586,peridotite_simulated
WED263,NW,0.1542,alluvium
WED264,NW,2.2339,serpentinite_simulated
WED265,NW,1.4363,peridotite_simulated
WED266,NW,0.9509,peridotite_simulated
WED267,NW,1.2284,serpentinite_simulated
WED268,NW,0.1342,alluvium
WED269,NW,1.2107,peridotite_simulated
WED270,NW,1.2556,serpentinite_simulated
WED271,NE,1.8197,ultramafic_simulated
WED272,NE,2.4338,ultramafic_simulated
WED273,NE,1.0554,ultramafic_simulated
WED274,NE,1.9782,ultramafic_simulated
WED275,NE,1.205,serpentinite_simulated
WED276,NE,1.0748,ultramafic_simulated
WED277,NE,0.7269,serpentinite_simulated
WED278,NE,1.2497,peridotite_simulated
WED279,NE,0.718,peridotite_simulated
WED280,NE,1.5321,serpentinite_simulated
WED281,NW,0.7032,serpentinite_simulated
WED282,NW,0.8008,peridotite_simulated
WED283,NW,0.5464,peridotite_simulated
WED284,NW,0.8367,serpentinite_simulated
WED285,NW,1.1824,serpentinite_simulated
WED286,NW,0.8155,peridotite_simulated
WED287,NW,1.8993,serpentinite_simulated
WED288,NW,0.7177,ultramafic_simulated
WED289,NW,0.3773,mafic_volcanic_simulated
WED290,NW,0.9366,ultramafic_simulated
WED291,NE,0.9564,serpentinite_simulated
WED292,NE,0.4637,mafic_volcanic_simulated
WED293,NE,0.8389,serpentinite_simulated
WED294,NE,1.063,ultramafic_simulated
WED295,NE,0.352,ultramafic_simulated
WED296,NE,1.2728,ultramafic_simulated
WED297,NE,1.1556,serpentinite_simulated
WED298,NE,1.7525,serpentinite_simulated
WED299,NE,0.1279,alluvium
WED300,NE,0.6205,peridotite_simulated
WED301,NW,1.3881,serpentinite_simulated
WED302,NW,0.9654,serpentinite_simulated
WED303,NW,0.817,peridotite_simulated
WED304,NW,0.2766,mafic_volcanic_simulated
WED305,NW,2.3204,serpentinite_simulated
WED306,NW,0.1503,alluvium
WED307,NW,1.2732,peridotite_simulated
WED308,NW,1.6436,peridotite_simulated
WED309,NW,1.3736,serpentinite_simulated
WED310,NW,0.9263,ultramafic_simulated
WED311,NE,0.4753,ultramafic_simulated
WED312,NE,1.8011,peridotite_simulated
WED313,NE,1.0916,serpentinite_simulated
WED314,NE,1.4461,serpentinite_simulated
WED315,NE,1.4374,ultramafic_simulated
WED316,NE,0.9923,peridotite_simulated
WED317,NE,0.2958,mafic_volcanic_simulated
WED318,NE,0.6983,serpentinite_simulated
WED319,NE,0.1056,alluvium
WED320,NE,1.1504,ultramafic_simulated
WED321,NW,0.4689,peridotite_simulated
WED322,NW,1.341,peridotite_simulated
WED323,NW,1.1482,ultramafic_simulated
WED324,NW,1.4913,peridotite_simulated
WED325,NW,1.118,peridotite_simulated
WED326,NW,1.9637,serpentinite_simulated
WED327,NW,0.892,ultramafic_simulated
WED328,NW,0.6957,serpentinite_simulated
WED329,NW,1.0639,serpentinite_simulated
WED330,NW,1.0063,ultramafic_simulated
WED331,NE,0.9431,serpentinite_simulated
WED332,NE,2.3824,peridotite_simulated
WED333,NE,0.7924,peridotite_simulated
WED334,NE,1.3639,peridotite_simulated
WED335,NE,1.5186,serpentinite_simulated
WED336,NE,0.7292,ultramafic_simulated
WED337,NE,0.7808,serpentinite_simulated
WED338,NE,0.7911,serpentinite_simulated
WED339,NE,0.1196,alluvium
WED340,NE,1.8979,serpentinite_simulated
WED341,NW,1.4938,peridotite_simulated
WED342,NW,1.2361,ultramafic_simulated
WED343,NW,1.0502,serpentinite_simulated
WED344,NW,1.127,ultramafic_simulated
WED345,NW,0.8833,ultramafic_simulated
WED346,NW,1.9236,serpentinite_simulated
WED347,NW,1.0622,serpentinite_simulated
WED348,NW,1.3516,ultramafic_simulated
WED349,NW,1.3132,serpentinite_simulated
WED350,NW,0.9224,serpentinite_simulated
WED351,NE,1.2144,serpentinite_simulated
WED352,NE,0.3014,mafic_volcanic_simulated
WED353,NE,1.6679,peridotite_simulated
WED354,NE,0.1493,alluvium
WED355,NE,0.3499,mafic_volcanic_simulated
WED356,NE,0.6103,ultramafic_simulated
WED357,NE,0.3367,mafic_volcanic_simulated
WED358,NE,3.5108,peridotite_simulated
WED359,NE,1.3532,ultramafic_simulated
WED360,NE,0.1334,alluvium
WED361,NW,0.6233,serpentinite_simulated
WED362,NW,0.8811,ultramafic_simulated
WED363,NW,0.2661,mafic_volcanic_simulated
WED364,NW,0.9337,serpentinite_simulated
WED365,NW,0.7155,ultramafic_simulated
WED366,NW,1.4437,serpentinite_simulated
WED367,NW,0.1321,alluvium
WED368,NW,0.5714,ultramafic_simulated
WED369,NW,1.2391,ultramafic_simulated
WED370,NW,1.0494,peridotite_simulated
WED371,NE,1.1186,serpentinite_simulated
WED372,NE,0.1421,alluvium
WED373,NE,1.1255,peridotite_simulated
WED374,NE,1.0672,peridotite_simulated
WED375,NE,1.2075,ultramafic_simulated
WED376,NE,1.6908,serpentinite_simulated
WED377,NE,1.9167,serpentinite_simulated
WED378,NE,0.3131,mafic_volcanic_simulated
WED379,NE,0.8707,peridotite_simulated
WED380,NE,1.4628,peridotite_simulated
WED381,NW,0.9651,serpentinite_simulated
WED382,NW,0.1292,alluvium
WED383,NW,1.0898,ultramafic_simulated
WED384,NW,0.4509,serpentinite_simulated
WED385,NW,2.1581,serpentinite_simulated
WED386,NW,0.8792,serpentinite_simulated
WED387,NW,0.5747,peridotite_simulated
WED388,NW,2.0431,serpentinite_simulated
WED389,NW,1.0714,serpentinite_simulated
WED390,NW,1.7124,peridotite_simulated
WED391,NE,0.2536,mafic_volcanic_simulated
WED392,NE,0.3205,mafic_volcanic_simulated
WED393,NE,0.6929,serpentinite_simulated
WED394,NE,1.3038,serpentinite_simulated
WED395,NE,1.1948,ultramafic_simulated
WED396,NE,1.8495,serpentinite_simulated
WED397,NE,1.4545,serpentinite_simulated
WED398,NE,0.8765,serpentinite_simulated
WED399,NE,1.0764,ultramafic_simulated
WED400,NE,0.1096,alluvium
