grid_id,region_id,true_ni_pct,lithology
OBI232,NE,3.0081,ultramafic_simulated
OBI233,NE,1.5904,serpentinite_simulated
OBI234,NE,1.6742,ultramafic_simulated
OBI235,NE,0.7529,peridotite_simulated
OBI236,NE,0.1497,alluvium
OBI237,NE,0.7007,serpentinite_simulated
OBI238,NE,1.155,serpentinite_simulated
OBI239,NE,0.9848,ultramafic_simulated
OBI240,NE,0.5002,mafic_volcanic_simulated
OBI241,NW,1.2439,serpentinite_simulated
OBI242,NW,1.018,serpentinite_simulated
OBI243,NW,0.9005,peridotite_simulated
OBI244,NW,1.3544,peridotite_simulated
OBI245,NW,0.3114,mafic_volcanic_simulated
OBI246,NW,0.7936,ultramafic_simulated
OBI247,NW,0.6348,peridotite_simulated
OBI248,NW,0.8337,serpentinite_simulated
OBI249,NW,0.7649,serpentinite_simulated
OBI250,NW,1.5427,peridotite_simulated
OBI251,NE,3.2006,serpentinite_simulated
OBI252,NE,2.4969,ultramafic_simulated
OBI253,NE,2.4108,serpentinite_simulated
OBI254,NE,0.8417,peridotite_simulated
OBI255,NE,1.4008,serpentinite_simulated
OBI256,NE,1.5485,serpentinite_simulated
OBI257,NE,0.3226,mafic_volcanic_simulated
OBI258,NE,0.2694,mafic_volcanic_simulated
OBI259,NE,1.2438,ultramafic_simulated
OBI260,NE,0.1166,alluvium
OBI261,NW,0.1325,alluvium
OBI262,NW,1.0873,peridotite_simulated
OBI263,NW,1.4598,serpentinite_simulated
OBI264,NW,0.2675,mafic_volcanic_simulated
OBI265,NW,1.224,serpentinite_simulated
OBI266,NW,0.154,alluvium
OBI267,NW,0.1684,alluvium
OBI268,NW,0.5246,mafic_volcanic_simulated
OBI269,NW,0.8755,serpentinite_simulated
OBI270,NW,1.0586,peridotite_simulated
OBI271,NE,2.0925,ultramafic_simulated
OBI272,NE,0.7403,peridotite_simulated
OBI273,NE,0.9235,peridotite_simulated
OBI274,NE,1.5546,peridotite_simulated
OBI275,NE,1.7182,serpentinite_simulated
OBI276,NE,0.1521,alluvium
OBI277,NE,1.1215,serpentinite_simulated
OBI278,NE,1.9474,peridotite_simulated
OBI279,NE,0.3283,mafic_volcanic_simulated
OBI280,NE,0.8319,serpentinite_simulated
OBI281,NW,0.1291,alluvium
OBI282,NW,0.7477,ultramafic_simulated
OBI283,NW,1.0243,ultramafic_simulated
OBI284,NW,1.1175,peridotite_simulated
OBI285,NW,0.7153,serpentinite_simulated
OBI286,NW,0.76,serpentinite_simulated
OBI287,NW,1.1989,ultramafic_simulated
OBI288,NW,1.2937,peridotite_simulated
OBI289,NW,1.6616,serpentinite_simulated
OBI290,NW,1.2541,ultramafic_simulated
OBI291,NE,0.4033,mafic_volcanic_simulated
OBI292,NE,0.7146,ultramafic_simulated
OBI293,NE,1.2447,peridotite_simulated
OBI294,NE,0.6571,peridotite_simulated
OBI295,NE,1.9924,serpentinite_simulated
OBI296,NE,1.8703,peridotite_simulated
OBI297,NE,0.122,alluvium
OBI298,NE,0.274,mafic_volcanic_simulated
OBI299,NE,0.7238,peridotite_simulated
OBI300,NE,0.7187,ultramafic_simulated
OBI301,NW,0.5439,serpentinite_simulated
OBI302,NW,1.4751,serpentinite_simulated
OBI303,NW,1.3107,serpentinite_simulated
OBI304,NW,0.6201,ultramafic_simulated
OBI305,NW,0.7421,ultramafic_simulated
OBI306,NW,1.143,ultramafic_simulated
OBI307,NW,1.3227,peridotite_simulated
OBI308,NW,2.3922,peridotite_simulated
OBI309,NW,1.1379,peridotite_simulated
OBI310,NW,2.1244,serpentinite_simulated
OBI311,NE,1.3645,serpentinite_simulated
OBI312,NE,1.186,peridotite_simulated
OBI313,NE,1.2414,serpentinite_simulated
OBI314,NE,0.8428,peridotite_simulated
OBI315,NE,0.8917,peridotite_simulated
OBI316,NE,0.5751,ultramafic_simulated
OBI317,NE,0.3073,peridotite_simulated
OBI318,NE,1.1909,serpentinite_simulated
OBI319,NE,0.2642,mafic_volcanic_simulated
OBI320,NE,0.8995,peridotite_simulated
OBI321,NW,0.6602,serpentinite_simulated
OBI322,NW,2.3555,peridotite_simulated
OBI323,NW,1.1412,peridotite_simulated
OBI324,NW,1.3818,ultramafic_simulated
OBI325,NW,0.9795,serpentinite_simulated
OBI326,NW,0.3787,mafic_volcanic_simulated
OBI327,NW,1.2797,serpentinite_simulated
OBI328,NW,1.9509,peridotite_simulated
OBI329,NW,1.2354,ultramafic_simulated
OBI330,NW,0.9867,peridotite_simulated
OBI331,NE,1.6631,ultramafic_simulated
OBI332,NE,1.4371,ultramafic_simulated
OBI333,NE,2.0776,serpentinite_simulated
OBI334,NE,1.0285,peridotite_simulated
OBI335,NE,1.3356,peridotite_simulated
OBI336,NE,0.9611,serpentinite_simulated
OBI337,NE,1.4669,peridotite_simulated
OBI338,NE,1.1139,peridotite_simulated
OBI339,NE,0.7488,peridotite_simulated
OBI340,NE,1.2141,serpentinite_simulated
OBI341,NW,0.9529,peridotite_simulated
OBI342,NW,0.3778,ultramafic_simulated
OBI343,NW,1.1476,serpentinite_simulated
OBI344,NW,0.3726,mafic_volcanic_simulated
OBI345,NW,1.4199,serpentinite_simulated
OBI346,NW,1.3516,ultramafic_simulated
OBI347,NW,0.922,peridotite_simulated
OBI348,NW,0.2431,mafic_volcanic_simulated
OBI349,NW,1.0672,ultramafic_simulated
OBI350,NW,1.3548,peridotite_simulated
OBI351,NE,0.8462,serpentinite_simulated
OBI352,NE,0.5187,peridotite_simulated
OBI353,NE,1.293,serpentinite_simulated
OBI354,NE,0.4969,serpentinite_simulated
OBI355,NE,1.6776,serpentinite_simulated
OBI356,NE,1.216,serpentinite_simulated
OBI357,NE,0.831,peridotite_simulated
OBI358,NE,0.1232,alluvium
OBI359,NE,0.8693,ultramafic_simulated
OBI360,NE,1.0057,peridotite_simulated
OBI361,NW,1.5894,serpentinite_simulated
OBI362,NW,1.519,peridotite_simulated
OBI363,NW,0.7681,ultramafic_simulated
OBI364,NW,0.4497,mafic_volcanic_simulated
OBI365,NW,0.4327,serpentinite_simulated
OBI366,NW,0.9319,serpentinite_simulated
OBI367,NW,1.4466,serpentinite_simulated
OBI368,NW,0.5678,peridotite_simulated
OBI369,NW,0.7353,serpentinite_simulated
OBI370,NW,1.5373,peridotite_simulated
OBI371,NE,1.1199,peridotite_simulated
OBI372,NE,1.2741,peridotite_simulated
OBI373,NE,0.2477,mafic_volcanic_simulated
OBI374,NE,0.1077,alluvium
OBI375,NE,0.8863,serpentinite_simulated
OBI376,NE,2.07,serpentinite_simulated
OBI377,NE,0.3599,mafic_volcanic_simulated
OBI378,NE,0.8223,peridotite_simulated
OBI379,NE,0.3205,mafic_volcanic_simulated
OBI380,NE,1.694,peridotite_simulated
OBI381,NW,0.7006,peridotite_simulated
OBI382,NW,0.2794,mafic_volcanic_simulated
OBI383,NW,1.1115,serpentinite_simulated
OBI384,NW,0.5392,serpentinite_simulated
OBI385,NW,0.5736,peridotite_simulated
OBI386,NW,0.5909,peridotite_simulated
OBI387,NW,0.4192,mafic_volcanic_simulated
OBI388,NW,1.8109,serpentinite_simulated
OBI389,NW,0.986,serpentinite_simulated
OBI390,NW,0.5287,ultramafic_simulated
OBI391,NE,0.5266,peridotite_simulated
OBI392,NE,1.8014,ultramafic_simulated
OBI393,NE,0.126,alluvium
OBI394,NE,1.655,ultramafic_simulated
OBI395,NE,0.7108,serpentinite_simulated
OBI396,NE,0.761,ultramafic_simulated
OBI397,NE,0.1304,alluvium
OBI398,NE,1.0574,peridotite_simulated
OBI399,NE,0.1481,alluvium
OBI400,NE,1.2158,serpentinite_simulated
