grid_id,region_id,true_ni_pct,lithology
POM085,SW,0.3125,mafic_volcanic_simulated
POM086,SW,0.2684,mafic_volcanic_simulated
POM087,SW,0.1706,alluvium
POM088,SW,1.1082,serpentinite_simulated
POM089,SW,1.7581,ultramafic_simulated
POM090,SW,1.3164,ultramafic_simulated
POM091,SE,0.4339,mafic_volcanic_simulated
POM092,SE,1.3867,serpentinite_simulated
POM093,SE,0.1638,alluvium
POM094,SE,1.958,serpentinite_simulated
POM095,SE,1.3136,peridotite_simulated
POM096,SE,0.148,alluvium
POM097,SE,0.1015,alluvium
POM098,SE,0.1113,alluvium
POM099,SE,0.302,mafic_volcanic_simulated
POM100,SE,0.6184,ultramafic_simulated
POM101,SW,0.3812,mafic_volcanic_simulated
POM102,SW,1.4481,ultramafic_simulated
POM103,SW,0.9586,ultramafic_simulated
POM104,SW,1.0688,peridotite_simulated
POM105,SW,0.1434,alluvium
POM106,SW,0.3761,mafic_volcanic_simulated
POM107,SW,0.6769,peridotite_simulated
POM108,SW,1.9063,serpentinite_simulated
POM109,SW,1.4688,serpentinite_simulated
POM110,SW,0.4211,mafic_volcanic_simulated
POM111,SE,0.4129,mafic_volcanic_simulated
POM112,SE,2.0799,ultramafic_simulated
POM113,SE,0.167,alluvium
POM114,SE,1.6501,peridotite_simulated
POM115,SE,0.1422,alluvium
POM116,SE,0.4229,mafic_volcanic_simulated
POM117,SE,1.0278,peridotite_simulated
POM118,SE,0.3348,mafic_volcanic_simulated
POM119,SE,0.3052,mafic_volcanic_simulated
POM120,SE,1.6143,serpentinite_simulated
POM121,SW,0.4239,mafic_volcanic_simulated
POM122,SW,0.3451,mafic_volcanic_simulated
POM123,SW,0.7495,peridotite_simulated
POM124,SW,0.4065,serpentinite_simulated
POM125,SW,1.0435,peridotite_simulated
POM126,SW,0.3605,mafic_volcanic_simulated
POM127,SW,1.2265,serpentinite_simulated
POM128,SW,0.1629,alluvium
POM129,SW,0.3798,mafic_volcanic_simulated
POM130,SW,0.9754,ultramafic_simulated
POM131,SE,1.6032,peridotite_simulated
POM132,SE,0.1496,alluvium
POM133,SE,0.3519,mafic_volcanic_simulated
POM134,SE,0.3075,mafic_volcanic_simulated
POM135,SE,0.9216,serpentinite_simulated
POM136,SE,0.2736,mafic_volcanic_simulated
POM137,SE,0.1423,alluvium
POM138,SE,0.1251,alluvium
POM139,SE,0.2841,mafic_volcanic_simulated
POM140,SE,0.8033,ultramafic_simulated
POM141,SW,0.8903,ultramafic_simulated
POM142,SW,0.1441,alluvium
POM143,SW,0.9332,peridotite_simulated
POM144,SW,0.8451,ultramafic_simulated
POM145,SW,1.4113,ultramafic_simulated
POM146,SW,2.2132,serpentinite_simulated
POM147,SW,0.419,peridotite_simulated
POM148,SW,0.1663,alluvium
POM149,SW,0.7545,ultramafic_simulated
POM150,SW,1.0277,ultramafic_simulated
POM151,SE,1.4921,serpentinite_simulated
POM152,SE,0.456,mafic_volcanic_simulated
POM153,SE,1.0718,peridotite_simulated
POM154,SE,0.3861,mafic_volcanic_simulated
POM155,SE,0.1572,alluvium
POM156,SE,0.738,ultramafic_simulated
POM157,SE,1.0399,ultramafic_simulated
POM158,SE,2.4651,peridotite_simulated
POM159,SE,0.4403,mafic_volcanic_simulated
POM160,SE,1.3289,serpentinite_simulated
POM161,SW,0.5541,serpentinite_simulated
POM162,SW,0.1338,alluvium
POM163,SW,0.7089,serpentinite_simulated
POM164,SW,0.147,alluvium
POM165,SW,1.4482,ultramafic_simulated
POM166,SW,0.1542,alluvium
POM167,SW,1.6782,ultramafic_simulated
POM168,SW,0.3555,mafic_volcanic_simulated
POM169,SW,0.4719,mafic_volcanic_simulated
POM170,SW,1.2815,ultramafic_simulated
POM171,SE,0.4517,mafic_volcanic_simulated
POM172,SE,0.3255,mafic_volcanic_simulated
POM173,SE,0.7155,ultramafic_simulated
POM174,SE,0.6025,mafic_volcanic_simulated
POM175,SE,0.4427,mafic_volcanic_simulated
POM176,SE,0.627,ultramafic_simulated
POM177,SE,1.0293,serpentinite_simulated
POM178,SE,1.012,ultramafic_simulated
POM179,SE,1.6824,serpentinite_simulated
POM180,SE,0.1237,alluvium
POM181,SW,1.737,ultramafic_simulated
POM182,SW,1.3747,ultramafic_simulated
POM183,SW,1.3366,peridotite_simulated
POM184,SW,1.4513,ultramafic_simulated
POM185,SW,0.162,alluvium
POM186,SW,0.6936,peridotite_simulated
POM187,SW,0.3767,mafic_volcanic_simulated
POM188,SW,0.1811,alluvium
POM189,SW,0.204,alluvium
POM190,SW,1.4073,peridotite_simulated
POM191,SE,0.4396,mafic_volcanic_simulated
POM192,SE,0.5756,mafic_volcanic_simulated
POM193,SE,1.9799,ultramafic_simulated
POM194,SE,1.4099,ultramafic_simulated
POM195,SE,1.4703,serpentinite_simulated
POM196,SE,0.3301,mafic_volcanic_simulated
POM197,SE,0.7366,ultramafic_simulated
POM198,SE,1.1249,peridotite_simulated
POM199,SE,0.8335,ultramafic_simulated
POM200,SE,0.3314,mafic_volcanic_simulated
POM201,NW,1.0114,ultramafic_simulated
POM202,NW,0.265,mafic_volcanic_simulated
POM203,NW,0.1252,alluvium
POM204,NW,0.8939,ultramafic_simulated
POM205,NW,1.3118,ultramafic_simulated
POM206,NW,0.4549,ultramafic_simulated
POM207,NW,0.9784,ultramafic_simulated
POM208,NW,0.1952,alluvium
POM209,NW,0.1769,alluvium
POM210,NW,2.4808,peridotite_simulated
POM211,NE,0.3497,mafic_volcanic_simulated
POM212,NE,0.543,mafic_volcanic_simulated
POM213,NE,1.7688,ultramafic_simulated
POM214,NE,1.3919,serpentinite_simulated
POM215,NE,0.1413,alluvium
POM216,NE,0.2844,mafic_volcanic_simulated
POM217,NE,0.1582,alluvium
POM218,NE,1.3763,peridotite_simulated
POM219,NE,0.1191,alluvium
POM220,NE,0.2736,mafic_volcanic_simulated
POM221,NW,0.2984,mafic_volcanic_simulated
POM222,NW,1.916,peridotite_simulated
POM223,NW,1.6824,serpentinite_simulated
POM224,NW,0.8612,ultramafic_simulated
POM225,NW,0.145,alluvium
POM226,NW,1.4163,ultramafic_simulated
POM227,NW,0.5921,mafic_volcanic_simulated
POM228,NW,0.1619,alluvium
POM229,NW,0.1759,alluvium
POM230,NW,0.6095,mafic_volcanic_simulated
POM231,NE,4.0939,ultramafic_simulated
POM232,NE,0.3553,mafic_volcanic_simulated
POM233,NE,0.178,alluvium
POM234,NE,2.4369,ultramafic_simulated
POM235,NE,0.4444,mafic_volcanic_simulated
POM236,NE,0.1791,alluvium
POM237,NE,1.4346,serpentinite_simulated
POM238,NE,0.3607,mafic_volcanic_simulated
POM239,NE,0.2825,mafic_volcanic_simulated
POM240,NE,0.6281,mafic_volcanic_simulated
POM241,NW,0.1095,alluvium
POM242,NW,1.7885,peridotite_simulated
POM243,NW,0.3511,mafic_volcanic_simulated
POM244,NW,0.5521,peridotite_simulated
POM245,NW,0.5804,mafic_volcanic_simulated
POM246,NW,0.4142,mafic_volcanic_simulated
POM247,NW,0.3283,mafic_volcanic_simulated
POM248,NW,0.3627,mafic_volcanic_simulated
POM249,NW,0.2016,alluvium
POM250,NW,0.1702,alluvium
POM251,NE,0.3435,mafic_volcanic_simulated
POM252,NE,0.3789,mafic_volcanic_simulated
POM253,NE,0.5585,mafic_volcanic_simulated
POM254,NE,0.3304,mafic_volcanic_simulated
POM255,NE,0.7048,ultramafic_simulated
POM256,NE,1.3917,ultramafic_simulated
POM257,NE,0.4499,serpentinite_simulated
POM258,NE,1.1561,ultramafic_simulated
POM259,NE,1.1128,peridotite_simulated
POM260,NE,1.8525,peridotite_simulated
POM261,NW,0.7504,ultramafic_simulated
POM262,NW,1.7666,serpentinite_simulated
POM263,NW,0.6754,serpentinite_simulated
POM264,NW,2.7217,ultramafic_simulated
POM265,NW,0.7311,peridotite_simulated
POM266,NW,0.6024,serpentinite_simulated
POM267,NW,0.3084,mafic_volcanic_simulated
POM268,NW,0.1309,alluvium
POM269,NW,1.9478,peridotite_simulated
POM270,NW,1.652,serpentinite_simulated
POM271,NE,0.1814,alluvium
POM272,NE,0.182,alluvium
POM273,NE,0.1226,alluvium
POM274,NE,1.0721,peridotite_simulated
POM275,NE,1.8762,serpentinite_simulated
POM276,NE,0.1451,alluvium
POM277,NE,1.1508,peridotite_simulated
POM278,NE,0.4,peridotite_simulated
POM279,NE,0.1353,alluvium
POM280,NE,0.4673,mafic_volcanic_simulated
POM281,NW,0.1237,alluvium
POM282,NW,0.6826,peridotite_simulated
POM283,NW,1.4438,peridotite_simulated
POM284,NW,0.1244,alluvium
POM285,NW,0.142,alluvium
POM286,NW,0.453,mafic_volcanic_simulated
POM287,NW,1.4133,serpentinite_simulated
POM288,NW,2.5638,serpentinite_simulated
POM289,NW,0.1897,alluvium
POM290,NW,0.1551,alluvium
POM291,NE,2.479,peridotite_simulated
POM292,NE,0.9238,ultramafic_simulated
POM293,NE,0.4001,mafic_volcanic_simulated
POM294,NE,0.1382,alluvium
POM295,NE,1.2237,peridotite_simulated
POM296,NE,0.4753,mafic_volcanic_simulated
POM297,NE,0.1362,alluvium
POM298,NE,0.1229,alluvium
POM299,NE,0.3344,mafic_volcanic_simulated
POM300,NE,0.6913,ultramafic_simulated
POM301,NW,1.8133,ultramafic_simulated
POM302,NW,1.2891,peridotite_simulated
POM303,NW,1.9152,ultramafic_simulated
POM304,NW,0.8265,ultramafic_simulated
POM305,NW,1.4512,ultramafic_simulated
POM306,NW,0.1611,alluvium
POM307,NW,2.4025,peridotite_simulated
POM308,NW,1.2902,peridotite_simulated
POM309,NW,0.9262,ultramafic_simulated
POM310,NW,0.1373,alluvium
POM311,NE,1.4108,serpentinite_simulated
POM312,NE,0.8319,ultramafic_simulated
POM313,NE,1.7816,serpentinite_simulated
POM314,NE,0.7474,ultramafic_simulated
POM315,NE,1.8532,peridotite_simulated
POM316,NE,0.3694,mafic_volcanic_simulated
POM317,NE,0.1183,alluvium
POM318,NE,0.3365,mafic_volcanic_simulated
POM319,NE,1.3885,ultramafic_simulated
POM320,NE,0.8497,peridotite_simulated
POM321,NW,0.7085,peridotite_simulated
POM322,NW,0.363,mafic_volcanic_simulated
POM323,NW,0.1258,alluvium
POM324,NW,2.0051,peridotite_simulated
POM325,NW,0.3145,mafic_volcanic_simulated
POM326,NW,1.0187,ultramafic_simulated
POM327,NW,0.3446,mafic_volcanic_simulated
POM328,NW,0.1568,alluvium
POM329,NW,0.3425,mafic_volcanic_simulated
POM330,NW,0.3843,mafic_volcanic_simulated
POM331,NE,0.3778,mafic_volcanic_simulated
POM332,NE,1.1039,peridotite_simulated
POM333,NE,0.8859,ultramafic_simulated
POM334,NE,0.2668,mafic_volcanic_simulated
POM335,NE,0.4304,mafic_volcanic_simulated
POM336,NE,0.3508,mafic_volcanic_simulated
POM337,NE,0.2444,mafic_volcanic_simulated
POM338,NE,1.3055,serpentinite_simulated
POM339,NE,0.651,serpentinite_simulated
POM340,NE,1.4102,serpentinite_simulated
POM341,NW,1.3819,serpentinite_simulated
POM342,NW,0.2188,mafic_volcanic_simulated
POM343,NW,1.3775,ultramafic_simulated
POM344,NW,1.319,serpentinite_simulated
POM345,NW,0.3542,mafic_volcanic_simulated
POM346,NW,1.4649,serpentinite_simulated
POM347,NW,0.3328,mafic_volcanic_simulated
POM348,NW,0.4494,mafic_volcanic_simulated
POM349,NW,0.2906,serpentinite_simulated
POM350,NW,1.59,peridotite_simulated
POM351,NE,1.5045,serpentinite_simulated
POM352,NE,0.1252,alluvium
POM353,NE,0.1256,alluvium
POM354,NE,0.9807,peridotite_simulated
POM355,NE,1.2591,peridotite_simulated
POM356,NE,1.5255,ultramafic_simulated
POM357,NE,0.5339,ultramafic_simulated
POM358,NE,1.6451,ultramafic_simulated
POM359,NE,1.2368,ultramafic_simulated
POM360,NE,1.134,serpentinite_simulated
POM361,NW,0.2465,mafic_volcanic_simulated
POM362,NW,0.7173,ultramafic_simulated
POM363,NW,0.6293,peridotite_simulated
POM364,NW,0.1333,alluvium
POM365,NW,1.1143,peridotite_simulated
POM366,NW,0.6816,peridotite_simulated
POM367,NW,1.2052,ultramafic_simulated
POM368,NW,0.6591,peridotite_simulated
POM369,NW,2.2436,serpentinite_simulated
POM370,NW,0.9178,ultramafic_simulated
POM371,NE,0.1314,alluvium
POM372,NE,1.0797,peridotite_simulated
POM373,NE,0.5776,peridotite_simulated
POM374,NE,1.186,serpentinite_simulated
POM375,NE,1.7186,serpentinite_simulated
POM376,NE,1.6766,peridotite_simulated
POM377,NE,0.9423,serpentinite_simulated
POM378,NE,0.3446,mafic_volcanic_simulated
POM379,NE,1.4317,serpentinite_simulated
POM380,NE,0.2871,mafic_volcanic_simulated
POM381,NW,0.2222,mafic_volcanic_simulated
POM382,NW,0.1365,alluvium
POM383,NW,0.2247,mafic_volcanic_simulated
POM384,NW,0.892,serpentinite_simulated
POM385,NW,0.3208,mafic_volcanic_simulated
POM386,NW,0.3574,mafic_volcanic_simulated
POM387,NW,0.2383,mafic_volcanic_simulated
POM388,NW,0.9198,ultramafic_simulated
POM389,NW,0.6722,serpentinite_simulated
POM390,NW,1.6824,peridotite_simulated
POM391,NE,1.343,peridotite_simulated
POM392,NE,1.3197,ultramafic_simulated
POM393,NE,0.5888,peridotite_simulated
POM394,NE,0.1266,alluvium
POM395,NE,0.33,mafic_volcanic_simulated
POM396,NE,1.5694,serpentinite_simulated
POM397,NE,0.7108,peridotite_simulated
POM398,NE,1.1962,ultramafic_simulated
POM399,NE,0.9122,ultramafic_simulated
POM400,NE,0.937,ultramafic_simulated
