grid_id,region_id,true_ni_pct,lithology
H188,SW,1.2236,serpentinite_simulated
H189,SW,1.3003,serpentinite_simulated
H190,SW,2.4417,serpentinite_simulated
H191,SE,1.3617,peridotite_simulated
H192,SE,0.9496,peridotite_simulated
H193,SE,1.299,ultramafic_simulated
H194,SE,2.148,peridotite_simulated
H195,SE,1.1135,ultramafic_simulated
H196,SE,0.9375,serpentinite_simulated
H197,SE,1.3135,serpentinite_simulated
H198,SE,2.4563,serpentinite_simulated
H199,SE,1.1406,ultramafic_simulated
H200,SE,1.1078,peridotite_simulated
H201,NW,0.2657,mafic_volcanic_simulated
H202,NW,0.2629,mafic_volcanic_simulated
H203,NW,2.0306,peridotite_simulated
H204,NW,0.8899,peridotite_simulated
H205,NW,1.0656,serpentinite_simulated
H206,NW,0.9099,ultramafic_simulated
H207,NW,1.746,ultramafic_simulated
H208,NW,1.3244,ultramafic_simulated
H209,NW,2.6029,serpentinite_simulated
H210,NW,1.0709,peridotite_simulated
H211,NE,0.562,mafic_volcanic_simulated
H212,NE,0.4574,mafic_volcanic_simulated
H213,NE,0.4084,mafic_volcanic_simulated
H214,NE,2.2419,serpentinite_simulated
H215,NE,1.078,serpentinite_simulated
H216,NE,1.2205,ultramafic_simulated
H217,NE,1.0508,serpentinite_simulated
H218,NE,0.4033,mafic_volcanic_simulated
H219,NE,0.4957,peridotite_simulated
H220,NE,0.2184,mafic_volcanic_simulated
H221,NW,0.5983,peridotite_simulated
H222,NW,0.6404,serpentinite_simulated
H223,NW,0.603,ultramafic_simulated
H224,NW,0.9227,serpentinite_simulated
H225,NW,0.8033,ultramafic_simulated
H226,NW,1.1842,ultramafic_simulated
H227,NW,1.5729,serpentinite_simulated
H228,NW,2.111,serpentinite_simulated
H229,NW,1.61,ultramafic_simulated
H230,NW,0.8657,serpentinite_simulated
H231,NE,1.3405,serpentinite_simulated
H232,NE,1.792,serpentinite_simulated
H233,NE,1.2168,peridotite_simulated
H234,NE,5.2477,serpentinite_simulated
H235,NE,1.4208,peridotite_simulated
H236,NE,1.7882,serpentinite_simulated
H237,NE,0.6879,peridotite_simulated
H238,NE,1.0219,serpentinite_simulated
H239,NE,1.5728,peridotite_simulated
H240,NE,1.0667,peridotite_simulated
H241,NW,1.2893,serpentinite_simulated
H242,NW,0.4139,ultramafic_simulated
H243,NW,1.6741,peridotite_simulated
H244,NW,0.8462,peridotite_simulated
H245,NW,1.917,ultramafic_simulated
H246,NW,0.4169,mafic_volcanic_simulated
H247,NW,3.1015,serpentinite_simulated
H248,NW,0.7492,ultramafic_simulated
H249,NW,1.279,peridotite_simulated
H250,NW,1.9071,serpentinite_simulated
H251,NE,0.5987,ultramafic_simulated
H252,NE,1.1206,serpentinite_simulated
H253,NE,1.3971,serpentinite_simulated
H254,NE,0.5365,mafic_volcanic_simulated
H255,NE,1.0543,serpentinite_simulated
H256,NE,0.7511,serpentinite_simulated
H257,NE,1.2686,serpentinite_simulated
H258,NE,1.039,serpentinite_simulated
H259,NE,0.7586,serpentinite_simulated
H260,NE,0.26,mafic_volcanic_simulated
H261,NW,0.1116,alluvium
H262,NW,1.2169,ultramafic_simulated
H263,NW,0.1227,alluvium
H264,NW,0.9108,peridotite_simulated
H265,NW,0.3501,mafic_volcanic_simulated
H266,NW,0.9548,serpentinite_simulated
H267,NW,0.1501,alluvium
H268,NW,0.8408,peridotite_simulated
H269,NW,1.034,peridotite_simulated
H270,NW,0.9013,ultramafic_simulated
H271,NE,1.1956,peridotite_simulated
H272,NE,3.0536,peridotite_simulated
H273,NE,1.4254,serpentinite_simulated
H274,NE,2.4174,peridotite_simulated
H275,NE,0.6205,serpentinite_simulated
H276,NE,1.5729,peridotite_simulated
H277,NE,0.116,alluvium
H278,NE,1.4154,serpentinite_simulated
H279,NE,0.6603,ultramafic_simulated
H280,NE,1.5305,serpentinite_simulated
H281,NW,2.2118,ultramafic_simulated
H282,NW,0.4213,serpentinite_simulated
H283,NW,0.7738,peridotite_simulated
H284,NW,0.9474,serpentinite_simulated
H285,NW,0.3814,mafic_volcanic_simulated
H286,NW,0.3374,mafic_volcanic_simulated
H287,NW,1.2804,serpentinite_simulated
H288,NW,0.484,mafic_volcanic_simulated
H289,NW,1.1047,peridotite_simulated
H290,NW,0.9531,serpentinite_simulated
H291,NE,1.5509,serpentinite_simulated
H292,NE,0.4708,peridotite_simulated
H293,NE,1.2714,serpentinite_simulated
H294,NE,1.1863,serpentinite_simulated
H295,NE,1.497,serpentinite_simulated
H296,NE,0.1463,alluvium
H297,NE,1.7601,serpentinite_simulated
H298,NE,1.2297,serpentinite_simulated
H299,NE,0.9961,peridotite_simulated
H300,NE,0.523,ultramafic_simulated
H301,NW,1.6649,peridotite_simulated
H302,NW,0.7211,serpentinite_simulated
H303,NW,0.9081,serpentinite_simulated
H304,NW,1.1777,serpentinite_simulated
H305,NW,0.6237,peridotite_simulated
H306,NW,1.7041,peridotite_simulated
H307,NW,1.6258,serpentinite_simulated
H308,NW,1.2416,serpentinite_simulated
H309,NW,1.2695,serpentinite_simulated
H310,NW,0.4648,mafic_volcanic_simulated
H311,NE,0.3245,mafic_volcanic_simulated
H312,NE,1.2201,serpentinite_simulated
H313,NE,0.7247,ultramafic_simulated
H314,NE,1.371,peridotite_simulated
H315,NE,2.4296,serpentinite_simulated
H316,NE,1.7043,ultramafic_simulated
H317,NE,1.0229,ultramafic_simulated
H318,NE,0.1301,alluvium
H319,NE,0.7004,serpentinite_simulated
H320,NE,0.6883,peridotite_simulated
H321,NW,0.5983,ultramafic_simulated
H322,NW,0.9425,serpentinite_simulated
H323,NW,0.7126,ultramafic_simulated
H324,NW,1.6159,peridotite_simulated
H325,NW,0.6623,serpentinite_simulated
H326,NW,0.7138,ultramafic_simulated
H327,NW,0.3328,mafic_volcanic_simulated
H328,NW,0.9667,serpentinite_simulated
H329,NW,1.2451,peridotite_simulated
H330,NW,1.3916,ultramafic_simulated
H331,NE,1.1208,ultramafic_simulated
H332,NE,0.8385,serpentinite_simulated
H333,NE,1.695,serpentinite_simulated
H334,NE,1.9481,serpentinite_simulated
H335,NE,0.3639,mafic_volcanic_simulated
H336,NE,2.4464,peridotite_simulated
H337,NE,0.1518,alluvium
H338,NE,0.5518,peridotite_simulated
H339,NE,0.5235,ultramafic_simulated
H340,NE,0.2612,mafic_volcanic_simulated
H341,NW,0.1193,alluvium
H342,NW,0.6593,peridotite_simulated
H343,NW,1.4483,serpentinite_simulated
H344,NW,0.7879,serpentinite_simulated
H345,NW,0.5962,serpentinite_simulated
H346,NW,0.8679,serpentinite_simulated
H347,NW,1.4355,serpentinite_simulated
H348,NW,0.9448,ultramafic_simulated
H349,NW,0.3391,mafic_volcanic_simulated
H350,NW,1.6508,ultramafic_simulated
H351,NE,0.9925,serpentinite_simulated
H352,NE,0.9663,peridotite_simulated
H353,NE,0.7478,peridotite_simulated
H354,NE,0.9517,serpentinite_simulated
H355,NE,1.3633,peridotite_simulated
H356,NE,1.979,serpentinite_simulated
H357,NE,2.1306,ultramafic_simulated
H358,NE,0.8922,ultramafic_simulated
H359,NE,0.2482,mafic_volcanic_simulated
H360,NE,0.2568,mafic_volcanic_simulated
H361,NW,1.7612,serpentinite_simulated
H362,NW,1.4117,serpentinite_simulated
H363,NW,2.3314,serpentinite_simulated
H364,NW,1.1194,peridotite_simulated
H365,NW,0.9966,serpentinite_simulated
H366,NW,0.8321,peridotite_simulated
H367,NW,1.6249,serpentinite_simulated
H368,NW,1.5788,serpentinite_simulated
H369,NW,0.9975,ultramafic_simulated
H370,NW,0.9731,ultramafic_simulated
H371,NE,2.2997,ultramafic_simulated
H372,NE,0.603,serpentinite_simulated
H373,NE,3.1306,serpentinite_simulated
H374,NE,0.8108,serpentinite_simulated
H375,NE,1.4118,peridotite_simulated
H376,NE,0.9298,peridotite_simulated
H377,NE,0.9726,serpentinite_simulated
H378,NE,1.2818,serpentinite_simulated
H379,NE,0.6087,serpentinite_simulated
H380,NE,0.8026,peridotite_simulated
H381,NW,0.3395,mafic_volcanic_simulated
H382,NW,1.0429,serpentinite_simulated
H383,NW,0.1093,alluvium
H384,NW,1.0798,peridotite_simulated
H385,NW,0.7245,peridotite_simulated
H386,NW,1.0641,serpentinite_simulated
H387,NW,0.3206,mafic_volcanic_simulated
H388,NW,1.0577,serpentinite_simulated
H389,NW,1.2513,serpentinite_simulated
H390,NW,0.7625,serpentinite_simulated
H391,NE,0.129,alluvium
H392,NE,1.7362,ultramafic_simulated
H393,NE,1.0197,serpentinite_simulated
H394,NE,1.2858,serpentinite_simulated
H395,NE,1.155,peridotite_simulated
H396,NE,0.8729,ultramafic_simulated
H397,NE,0.1118,alluvium
H398,NE,0.5755,peridotite_simulated
H399,NE,0.9106,peridotite_simulated
H400,NE,0.9334,ultramafic_simulated
