grid_id,region_id,true_ni_pct,lithology
GAG129,SW,1.3237,peridotite_simulated
GAG130,SW,1.5899,serpentinite_simulated
GAG131,SE,1.6418,ultramafic_simulated
GAG132,SE,0.3318,mafic_volcanic_simulated
GAG133,SE,2.3846,ultramafic_simulated
GAG134,SE,2.0323,ultramafic_simulated
GAG135,SE,1.5961,serpentinite_simulated
GAG136,SE,1.4063,peridotite_simulated
GAG137,SE,1.2082,serpentinite_simulated
GAG138,SE,0.9835,ultramafic_simulated
GAG139,SE,0.4098,mafic_volcanic_simulated
GAG140,SE,0.6566,ultramafic_simulated
GAG141,SW,2.2682,peridotite_simulated
GAG142,SW,0.1283,alluvium
GAG143,SW,0.3658,serpentinite_simulated
GAG144,SW,1.5432,serpentinite_simulated
GAG145,SW,0.3708,mafic_volcanic_simulated
GAG146,SW,0.1415,alluvium
GAG147,SW,2.0715,peridotite_simulated
GAG148,SW,1.7878,peridotite_simulated
GAG149,SW,2.5602,serpentinite_simulated
GAG150,SW,1.8451,ultramafic_simulated
GAG151,SE,2.1013,peridotite_simulated
GAG152,SE,1.4133,ultramafic_simulated
GAG153,SE,0.7137,serpentinite_simulated
GAG154,SE,0.4079,mafic_volcanic_simulated
GAG155,SE,1.475,serpentinite_simulated
GAG156,SE,1.7052,serpentinite_simulated
GAG157,SE,0.4976,mafic_volcanic_simulated
GAG158,SE,1.2119,peridotite_simulated
GAG159,SE,1.1404,ultramafic_simulated
GAG160,SE,0.3839,mafic_volcanic_simulated
GAG161,SW,1.5094,ultramafic_simulated
GAG162,SW,1.4472,serpentinite_simulated
GAG163,SW,2.0491,peridotite_simulated
GAG164,SW,1.0661,ultramafic_simulated
GAG165,SW,1.4109,serpentinite_simulated
GAG166,SW,0.1468,alluvium
GAG167,SW,0.1871,alluvium
GAG168,SW,0.4499,mafic_volcanic_simulated
GAG169,SW,1.7497,ultramafic_simulated
GAG170,SW,1.7588,peridotite_simulated
GAG171,SE,2.2171,serpentinite_simulated
GAG172,SE,1.3968,serpentinite_simulated
GAG173,SE,1.418,peridotite_simulated
GAG174,SE,0.1496,alluvium
GAG175,SE,0.5203,mafic_volcanic_simulated
GAG176,SE,1.969,serpentinite_simulated
GAG177,SE,0.7098,peridotite_simulated
GAG178,SE,0.861,ultramafic_simulated
GAG179,SE,1.6361,serpentinite_simulated
GAG180,SE,0.8222,ultramafic_simulated
GAG181,SW,1.9214,ultramafic_simulated
GAG182,SW,1.2779,ultramafic_simulated
GAG183,SW,1.0797,serpentinite_simulated
GAG184,SW,2.835,serpentinite_simulated
GAG185,SW,2.2135,peridotite_simulated
GAG186,SW,0.8306,serpentinite_simulated
GAG187,SW,1.3282,peridotite_simulated
GAG188,SW,1.2279,serpentinite_simulated
GAG189,SW,1.9774,serpentinite_simulated
GAG190,SW,0.6036,mafic_volcanic_simulated
GAG191,SE,1.9931,ultramafic_simulated
GAG192,SE,1.4652,serpentinite_simulated
GAG193,SE,0.4516,mafic_volcanic_simulated
GAG194,SE,1.6218,peridotite_simulated
GAG195,SE,1.5693,serpentinite_simulated
GAG196,SE,1.0672,ultramafic_simulated
GAG197,SE,0.4452,mafic_volcanic_simulated
GAG198,SE,1.0866,ultramafic_simulated
GAG199,SE,1.7385,serpentinite_simulated
GAG200,SE,1.6247,serpentinite_simulated
GAG201,NW,0.9391,serpentinite_simulated
GAG202,NW,0.1222,alluvium
GAG203,NW,1.4825,peridotite_simulated
GAG204,NW,0.1774,alluvium
GAG205,NW,0.69,serpentinite_simulated
GAG206,NW,1.4583,ultramafic_simulated
GAG207,NW,1.4969,serpentinite_simulated
GAG208,NW,1.2529,serpentinite_simulated
GAG209,NW,2.5437,peridotite_simulated
GAG210,NW,2.6315,serpentinite_simulated
GAG211,NE,1.1057,serpentinite_simulated
GAG212,NE,1.4801,serpentinite_simulated
GAG213,NE,0.8599,ultramafic_simulated
GAG214,NE,1.8133,peridotite_simulated
GAG215,NE,0.2995,mafic_volcanic_simulated
GAG216,NE,2.1712,serpentinite_simulated
GAG217,NE,1.0751,peridotite_simulated
GAG218,NE,1.0941,serpentinite_simulated
GAG219,NE,0.1529,alluvium
GAG220,NE,0.9074,peridotite_simulated
GAG221,NW,1.4769,serpentinite_simulated
GAG222,NW,0.5779,ultramafic_simulated
GAG223,NW,0.9692,ultramafic_simulated
GAG224,NW,0.7765,ultramafic_simulated
GAG225,NW,1.6897,serpentinite_simulated
GAG226,NW,0.7597,serpentinite_simulated
GAG227,NW,0.266,mafic_volcanic_simulated
GAG228,NW,0.179,alluvium
GAG229,NW,1.0703,ultramafic_simulated
GAG230,NW,2.4363,ultramafic_simulated
GAG231,NE,1.0005,ultramafic_simulated
GAG232,NE,0.8,ultramafic_simulated
GAG233,NE,1.4426,serpentinite_simulated
GAG234,NE,0.1664,alluvium
GAG235,NE,1.0441,peridotite_simulated
GAG236,NE,1.1806,peridotite_simulated
GAG237,NE,0.9912,serpentinite_simulated
GAG238,NE,1.3584,serpentinite_simulated
GAG239,NE,0.1221,alluvium
GAG240,NE,0.1048,alluvium
GAG241,NW,0.8119,peridotite_simulated
GAG242,NW,2.8591,peridotite_simulated
GAG243,NW,1.746,serpentinite_simulated
GAG244,NW,1.0891,serpentinite_simulated
GAG245,NW,0.303,peridotite_simulated
GAG246,NW,0.1506,alluvium
GAG247,NW,0.9034,serpentinite_simulated
GAG248,NW,1.3521,peridotite_simulated
GAG249,NW,1.5037,ultramafic_simulated
GAG250,NW,0.1436,alluvium
GAG251,NE,1.2184,serpentinite_simulated
GAG252,NE,0.1697,alluvium
GAG253,NE,1.1997,ultramafic_simulated
GAG254,NE,1.9137,serpentinite_simulated
GAG255,NE,2.4308,serpentinite_simulated
GAG256,NE,1.1422,peridotite_simulated
GAG257,NE,0.4075,mafic_volcanic_simulated
GAG258,NE,1.6075,serpentinite_simulated
GAG259,NE,1.6559,ultramafic_simulated
GAG260,NE,2.252,serpentinite_simulated
GAG261,NW,0.9478,serpentinite_simulated
GAG262,NW,1.2707,serpentinite_simulated
GAG263,NW,1.218,ultramafic_simulated
GAG264,NW,0.3902,mafic_volcanic_simulated
GAG265,NW,1.1505,peridotite_simulated
GAG266,NW,0.1279,alluvium
GAG267,NW,1.2699,peridotite_simulated
GAG268,NW,3.1095,serpentinite_simulated
GAG269,NW,1.338,ultramafic_simulated
GAG270,NW,1.4765,peridotite_simulated
GAG271,NE,0.3727,mafic_volcanic_simulated
GAG272,NE,0.3669,mafic_volcanic_simulated
GAG273,NE,1.1067,ultramafic_simulated
GAG274,NE,2.4322,peridotite_simulated
GAG275,NE,0.8622,ultramafic_simulated
GAG276,NE,1.1537,serpentinite_simulated
GAG277,NE,1.4706,serpentinite_simulated
GAG278,NE,2.1578,serpentinite_simulated
GAG279,NE,1.167,serpentinite_simulated
GAG280,NE,0.9774,serpentinite_simulated
GAG281,NW,1.2244,serpentinite_simulated
GAG282,NW,0.9529,peridotite_simulated
GAG283,NW,1.4438,serpentinite_simulated
GAG284,NW,0.8267,serpentinite_simulated
GAG285,NW,0.3856,mafic_volcanic_simulated
GAG286,NW,1.1426,serpentinite_simulated
GAG287,NW,0.1356,alluvium
GAG288,NW,1.161,serpentinite_simulated
GAG289,NW,1.1757,serpentinite_simulated
GAG290,NW,2.7058,serpentinite_simulated
GAG291,NE,1.7139,ultramafic_simulated
GAG292,NE,0.5701,ultramafic_simulated
GAG293,NE,1.0424,serpentinite_simulated
GAG294,NE,1.5865,peridotite_simulated
GAG295,NE,1.534,peridotite_simulated
GAG296,NE,0.9616,serpentinite_simulated
GAG297,NE,0.8369,serpentinite_simulated
GAG298,NE,0.4081,mafic_volcanic_simulated
GAG299,NE,0.7396,serpentinite_simulated
GAG300,NE,0.1287,alluvium
GAG301,NW,0.9342,peridotite_simulated
GAG302,NW,0.1329,alluvium
GAG303,NW,0.4291,peridotite_simulated
GAG304,NW,0.8151,serpentinite_simulated
GAG305,NW,1.3684,ultramafic_simulated
GAG306,NW,0.764,peridotite_simulated
GAG307,NW,1.0462,serpentinite_simulated
GAG308,NW,1.218,peridotite_simulated
GAG309,NW,2.2222,serpentinite_simulated
GAG310,NW,0.4135,mafic_volcanic_simulated
GAG311,NE,0.3116,mafic_volcanic_simulated
GAG312,NE,0.1536,alluvium
GAG313,NE,0.6361,peridotite_simulated
GAG314,NE,0.8959,serpentinite_simulated
GAG315,NE,0.6862,ultramafic_simulated
GAG316,NE,1.5527,peridotite_simulated
GAG317,NE,2.0118,serpentinite_simulated
GAG318,NE,0.4456,serpentinite_simulated
GAG319,NE,0.7133,peridotite_simulated
GAG320,NE,0.4482,mafic_volcanic_simulated
GAG321,NW,0.1387,alluvium
GAG322,NW,0.4204,mafic_volcanic_simulated
GAG323,NW,0.4044,mafic_volcanic_simulated
GAG324,NW,0.7988,serpentinite_simulated
GAG325,NW,1.3001,ultramafic_simulated
GAG326,NW,1.8135,peridotite_simulated
GAG327,NW,1.4697,ultramafic_simulated
GAG328,NW,2.0009,serpentinite_simulated
GAG329,NW,1.6289,ultramafic_simulated
GAG330,NW,1.7294,serpentinite_simulated
GAG331,NE,1.9457,serpentinite_simulated
GAG332,NE,0.9821,peridotite_simulated
GAG333,NE,1.1149,serpentinite_simulated
GAG334,NE,1.4612,ultramafic_simulated
GAG335,NE,0.8046,peridotite_simulated
GAG336,NE,1.4159,serpentinite_simulated
GAG337,NE,0.2621,mafic_volcanic_simulated
GAG338,NE,1.7548,ultramafic_simulated
GAG339,NE,0.145,alluvium
GAG340,NE,1.8944,serpentinite_simulated
GAG341,NW,0.2978,mafic_volcanic_simulated
GAG342,NW,0.1143,alluvium
GAG343,NW,2.0185,serpentinite_simulated
GAG344,NW,1.09,serpentinite_simulated
GAG345,NW,0.1186,alluvium
GAG346,NW,2.2395,peridotite_simulated
GAG347,NW,1.2063,serpentinite_simulated
GAG348,NW,1.1711,serpentinite_simulated
GAG349,NW,2.0978,ultramafic_simulated
GAG350,NW,0.8736,peridotite_simulated
GAG351,NE,0.1672,alluvium
GAG352,NE,0.4022,mafic_volcanic_simulated
GAG353,NE,0.3076,mafic_volcanic_simulated
GAG354,NE,1.8882,serpentinite_simulated
GAG355,NE,0.9713,peridotite_simulated
GAG356,NE,0.9417,ultramafic_simulated
GAG357,NE,2.0705,serpentinite_simulated
GAG358,NE,1.1731,serpentinite_simulated
GAG359,NE,0.8462,ultramafic_simulated
GAG360,NE,0.3185,mafic_volcanic_simulated
GAG361,NW,0.9711,peridotite_simulated
GAG362,NW,0.6261,ultramafic_simulated
GAG363,NW,0.3849,peridotite_simulated
GAG364,NW,0.1192,alluvium
GAG365,NW,1.4723,serpentinite_simulated
GAG366,NW,1.4236,ultramafic_simulated
GAG367,NW,1.4266,serpentinite_simulated
GAG368,NW,1.4821,ultramafic_simulated
GAG369,NW,0.6245,ultramafic_simulated
GAG370,NW,0.1634,alluvium
GAG371,NE,2.0199,serpentinite_simulated
GAG372,NE,1.0869,serpentinite_simulated
GAG373,NE,0.7515,peridotite_simulated
GAG374,NE,1.2477,peridotite_simulated
GAG375,NE,0.7762,peridotite_simulated
GAG376,NE,1.2604,peridotite_simulated
GAG377,NE,0.1358,alluvium
GAG378,NE,1.6106,peridotite_simulated
GAG379,NE,0.3599,mafic_volcanic_simulated
GAG380,NE,1.3818,serpentinite_simulated
GAG381,NW,0.7597,peridotite_simulated
GAG382,NW,0.6177,serpentinite_simulated
GAG383,NW,0.3246,mafic_volcanic_simulated
GAG384,NW,1.3298,peridotite_simulated
GAG385,NW,0.9037,peridotite_simulated
GAG386,NW,1.1366,ultramafic_simulated
GAG387,NW,0.3051,mafic_volcanic_simulated
GAG388,NW,1.5123,serpentinite_simulated
GAG389,NW,1.2995,ultramafic_simulated
GAG390,NW,1.3174,peridotite_simulated
GAG391,NE,0.5989,ultramafic_simulated
GAG392,NE,0.1147,alluvium
GAG393,NE,0.6873,serpentinite_simulated
GAG394,NE,0.3445,mafic_volcanic_simulated
GAG395,NE,1.5094,serpentinite_simulated
GAG396,NE,0.7389,ultramafic_simulated
GAG397,NE,1.7583,peridotite_simulated
GAG398,NE,1.1419,serpentinite_simulated
GAG399,NE,1.4936,ultramafic_simulated
GAG400,NE,0.9884,serpentinite_simulated
