grid_id,region_id,true_ni_pct,lithology
KON056,SE,0.9876,serpentinite_simulated
KON057,SE,0.4991,peridotite_simulated
KON058,SE,1.2967,peridotite_simulated
KON059,SE,0.2197,mafic_volcanic_simulated
KON060,SE,0.4532,serpentinite_simulated
KON061,SW,1.2217,peridotite_simulated
KON062,SW,0.7334,peridotite_simulated
KON063,SW,1.4544,serpentinite_simulated
KON064,SW,0.1445,alluvium
KON065,SW,0.7455,peridotite_simulated
KON066,SW,0.959,serpentinite_simulated
KON067,SW,0.8337,ultramafic_simulated
KON068,SW,0.8985,serpentinite_simulated
KON069,SW,3.5155,serpentinite_simulated
KON070,SW,0.6568,ultramafic_simulated
KON071,SE,0.6679,peridotite_simulated
KON072,SE,1.0803,ultramafic_simulated
KON073,SE,0.126,alluvium
KON074,SE,0.7337,ultramafic_simulated
KON075,SE,1.3616,serpentinite_simulated
KON076,SE,0.8018,ultramafic_simulated
KON077,SE,1.229,ultramafic_simulated
KON078,SE,1.4877,ultramafic_simulated
KON079,SE,0.3577,mafic_volcanic_simulated
KON080,SE,1.0019,serpentinite_simulated
KON081,SW,1.1617,peridotite_simulated
KON082,SW,1.6008,serpentinite_simulated
KON083,SW,0.6498,serpentinite_simulated
KON084,SW,1.0159,peridotite_simulated
KON085,SW,0.7877,ultramafic_simulated
KON086,SW,0.4869,mafic_volcanic_simulated
KON087,SW,0.8461,serpentinite_simulated
KON088,SW,1.0735,serpentinite_simulated
KON089,SW,0.8772,ultramafic_simulated
KON090,SW,0.277,mafic_volcanic_simulated
KON091,SE,0.4934,mafic_volcanic_simulated
KON092,SE,0.1328,alluvium
KON093,SE,1.6079,serpentinite_simulated
KON094,SE,1.6183,ultramafic_simulated
KON095,SE,1.6246,serpentinite_simulated
KON096,SE,0.4187,mafic_volcanic_simulated
KON097,SE,2.3577,ultramafic_simulated
KON098,SE,0.8555,serpentinite_simulated
KON099,SE,1.5284,ultramafic_simulated
KON100,SE,0.1084,alluvium
KON101,SW,1.9064,serpentinite_simulated
KON102,SW,0.1301,alluvium
KON103,SW,2.8261,peridotite_simulated
KON104,SW,1.3095,serpentinite_simulated
KON105,SW,1.0865,serpentinite_simulated
KON106,SW,0.6978,peridotite_simulated
KON107,SW,1.657,peridotite_simulated
KON108,SW,1.8644,ultramafic_simulated
KON109,SW,1.0733,serpentinite_simulated
KON110,SW,1.8276,ultramafic_simulated
KON111,SE,1.3389,serpentinite_simulated
KON112,SE,1.4943,peridotite_simulated
KON113,SE,0.8743,peridotite_simulated
KON114,SE,0.3555,mafic_volcanic_simulated
KON115,SE,1.9838,peridotite_simulated
KON116,SE,0.9043,ultramafic_simulated
KON117,SE,0.4557,mafic_volcanic_simulated
KON118,SE,0.3321,mafic_volcanic_simulated
KON119,SE,0.3344,mafic_volcanic_simulated
KON120,SE,0.1154,alluvium
KON121,SW,1.3152,peridotite_simulated
KON122,SW,1.2536,serpentinite_simulated
KON123,SW,0.9149,serpentinite_simulated
KON124,SW,2.2993,peridotite_simulated
KON125,SW,2.775,peridotite_simulated
KON126,SW,0.4126,mafic_volcanic_simulated
KON127,SW,1.8095,serpentinite_simulated
KON128,SW,1.3525,peridotite_simulated
KON129,SW,0.7508,ultramafic_simulated
KON130,SW,1.5499,serpentinite_simulated
KON131,SE,2.3756,serpentinite_simulated
KON132,SE,1.9046,ultramafic_simulated
KON133,SE,0.626,serpentinite_simulated
KON134,SE,1.785,serpentinite_simulated
KON135,SE,0.2476,mafic_volcanic_simulated
KON136,SE,1.2879,peridotite_simulated
KON137,SE,1.2904,ultramafic_simulated
KON138,SE,0.4504,mafic_volcanic_simulated
KON139,SE,1.1063,serpentinite_simulated
KON140,SE,0.9584,serpentinite_simulated
KON141,SW,1.0896,serpentinite_simulated
KON142,SW,0.9044,peridotite_simulated
KON143,SW,1.698,serpentinite_simulated
KON144,SW,1.3982,ultramafic_simulated
KON145,SW,2.6099,serpentinite_simulated
KON146,SW,2.44,ultramafic_simulated
KON147,SW,1.2391,ultramafic_simulated
KON148,SW,1.23,peridotite_simulated
KON149,SW,0.3789,mafic_volcanic_simulated
KON150,SW,1.7127,ultramafic_simulated
KON151,SE,1.6162,serpentinite_simulated
KON152,SE,0.9646,ultramafic_simulated
KON153,SE,0.1762,alluvium
KON154,SE,1.4425,serpentinite_simulated
KON155,SE,1.3333,ultramafic_simulated
KON156,SE,0.1536,alluvium
KON157,SE,0.1353,alluvium
KON158,SE,0.7866,serpentinite_simulated
KON159,SE,1.2686,peridotite_simulated
KON160,SE,0.7155,peridotite_simulated
KON161,SW,0.6129,ultramafic_simulated
KON162,SW,0.8305,ultramafic_simulated
KON163,SW,1.1256,peridotite_simulated
KON164,SW,1.0468,peridotite_simulated
KON165,SW,1.0605,serpentinite_simulated
KON166,SW,1.0594,peridotite_simulated
KON167,SW,1.5646,ultramafic_simulated
KON168,SW,0.8292,serpentinite_simulated
KON169,SW,1.8224,peridotite_simulated
KON170,SW,3.3032,serpentinite_simulated
KON171,SE,1.6952,ultramafic_simulated
KON172,SE,0.1649,alluvium
KON173,SE,1.476,serpentinite_simulated
KON174,SE,1.8043,ultramafic_simulated
KON175,SE,1.4479,serpentinite_simulated
KON176,SE,0.1495,alluvium
KON177,SE,1.78,ultramafic_simulated
KON178,SE,1.0814,peridotite_simulated
KON179,SE,1.245,serpentinite_simulated
KON180,SE,0.3291,mafic_volcanic_simulated
KON181,SW,0.5193,mafic_volcanic_simulated
KON182,SW,0.1553,alluvium
KON183,SW,1.0503,serpentinite_simulated
KON184,SW,0.7931,serpentinite_simulated
KON185,SW,0.8188,serpentinite_simulated
KON186,SW,1.6507,serpentinite_simulated
KON187,SW,1.2536,serpentinite_simulated
KON188,SW,1.5467,serpentinite_simulated
KON189,SW,1.0777,serpentinite_simulated
KON190,SW,0.8612,ultramafic_simulated
KON191,SE,2.2826,serpentinite_simulated
KON192,SE,2.9742,ultramafic_simulated
KON193,SE,1.6247,serpentinite_simulated
KON194,SE,0.174,alluvium
KON195,SE,0.1556,alluvium
KON196,SE,1.7983,peridotite_simulated
KON197,SE,1.3638,serpentinite_simulated
KON198,SE,1.4401,ultramafic_simulated
KON199,SE,3.2764,ultramafic_simulated
KON200,SE,0.7251,ultramafic_simulated
KON201,NW,0.3888,mafic_volcanic_simulated
KON202,NW,1.5047,ultramafic_simulated
KON203,NW,1.158,serpentinite_simulated
KON204,NW,0.2927,mafic_volcanic_simulated
KON205,NW,0.9094,peridotite_simulated
KON206,NW,1.1753,serpentinite_simulated
KON207,NW,1.6848,peridotite_simulated
KON208,NW,2.593,serpentinite_simulated
KON209,NW,1.2816,serpentinite_simulated
KON210,NW,3.1936,serpentinite_simulated
KON211,NE,3.6738,serpentinite_simulated
KON212,NE,1.9082,peridotite_simulated
KON213,NE,0.3158,mafic_volcanic_simulated
KON214,NE,1.8558,peridotite_simulated
KON215,NE,0.4685,serpentinite_simulated
KON216,NE,0.795,ultramafic_simulated
KON217,NE,1.6444,serpentinite_simulated
KON218,NE,0.8589,ultramafic_simulated
KON219,NE,0.3097,mafic_volcanic_simulated
KON220,NE,1.803,peridotite_simulated
KON221,NW,0.9137,serpentinite_simulated
KON222,NW,1.3217,serpentinite_simulated
KON223,NW,1.0654,ultramafic_simulated
KON224,NW,0.7421,peridotite_simulated
KON225,NW,0.336,mafic_volcanic_simulated
KON226,NW,0.1366,alluvium
KON227,NW,1.7405,ultramafic_simulated
KON228,NW,2.9317,serpentinite_simulated
KON229,NW,1.2935,serpentinite_simulated
KON230,NW,0.3379,mafic_volcanic_simulated
KON231,NE,1.4109,ultramafic_simulated
KON232,NE,2.2653,serpentinite_simulated
KON233,NE,1.1313,peridotite_simulated
KON234,NE,0.784,ultramafic_simulated
KON235,NE,0.8967,ultramafic_simulated
KON236,NE,0.1598,alluvium
KON237,NE,0.3719,ultramafic_simulated
KON238,NE,2.3935,peridotite_simulated
KON239,NE,0.9794,ultramafic_simulated
KON240,NE,0.5966,peridotite_simulated
KON241,NW,0.2866,mafic_volcanic_simulated
KON242,NW,0.3897,mafic_volcanic_simulated
KON243,NW,1.6667,ultramafic_simulated
KON244,NW,0.1232,alluvium
KON245,NW,0.1642,alluvium
KON246,NW,0.1596,alluvium
KON247,NW,0.1501,alluvium
KON248,NW,0.4126,mafic_volcanic_simulated
KON249,NW,0.1568,alluvium
KON250,NW,1.3643,serpentinite_simulated
KON251,NE,1.2806,ultramafic_simulated
KON252,NE,0.8295,serpentinite_simulated
KON253,NE,0.4716,mafic_volcanic_simulated
KON254,NE,0.3837,mafic_volcanic_simulated
KON255,NE,1.487,ultramafic_simulated
KON256,NE,0.7095,ultramafic_simulated
KON257,NE,0.811,peridotite_simulated
KON258,NE,1.1193,ultramafic_simulated
KON259,NE,0.8558,peridotite_simulated
KON260,NE,0.1177,alluvium
KON261,NW,1.111,serpentinite_simulated
KON262,NW,0.6906,peridotite_simulated
KON263,NW,2.5247,ultramafic_simulated
KON264,NW,0.6717,serpentinite_simulated
KON265,NW,0.3927,mafic_volcanic_simulated
KON266,NW,0.2674,mafic_volcanic_simulated
KON267,NW,0.8564,ultramafic_simulated
KON268,NW,0.162,alluvium
KON269,NW,2.1018,serpentinite_simulated
KON270,NW,0.871,ultramafic_simulated
KON271,NE,0.8056,serpentinite_simulated
KON272,NE,0.4363,mafic_volcanic_simulated
KON273,NE,1.964,ultramafic_simulated
KON274,NE,0.2945,mafic_volcanic_simulated
KON275,NE,1.1719,peridotite_simulated
KON276,NE,0.7007,peridotite_simulated
KON277,NE,0.1567,alluvium
KON278,NE,0.124,alluvium
KON279,NE,1.3039,peridotite_simulated
KON280,NE,1.435,serpentinite_simulated
KON281,NW,1.2474,serpentinite_simulated
KON282,NW,0.3471,mafic_volcanic_simulated
KON283,NW,0.1221,alluvium
KON284,NW,0.9003,ultramafic_simulated
KON285,NW,0.9314,peridotite_simulated
KON286,NW,1.2346,serpentinite_simulated
KON287,NW,0.3154,mafic_volcanic_simulated
KON288,NW,1.1371,ultramafic_simulated
KON289,NW,1.0778,serpentinite_simulated
KON290,NW,0.2966,mafic_volcanic_simulated
KON291,NE,0.6608,peridotite_simulated
KON292,NE,0.8462,ultramafic_simulated
KON293,NE,1.2591,serpentinite_simulated
KON294,NE,1.2352,peridotite_simulated
KON295,NE,1.4013,serpentinite_simulated
KON296,NE,1.3367,serpentinite_simulated
KON297,NE,1.2766,peridotite_simulated
KON298,NE,0.3397,mafic_volcanic_simulated
KON299,NE,1.1998,peridotite_simulated
KON300,NE,0.8519,peridotite_simulated
KON301,NW,0.9688,ultramafic_simulated
KON302,NW,1.3538,serpentinite_simulated
KON303,NW,1.3907,ultramafic_simulated
KON304,NW,1.7182,serpentinite_simulated
KON305,NW,0.7037,ultramafic_simulated
KON306,NW,0.9483,peridotite_simulated
KON307,NW,1.5957,serpentinite_simulated
KON308,NW,0.5606,ultramafic_simulated
KON309,NW,0.2936,mafic_volcanic_simulated
KON310,NW,0.6053,peridotite_simulated
KON311,NE,1.4282,serpentinite_simulated
KON312,NE,1.0036,serpentinite_simulated
KON313,NE,0.5373,serpentinite_simulated
KON314,NE,1.3631,serpentinite_simulated
KON315,NE,1.1848,peridotite_simulated
KON316,NE,1.7649,serpentinite_simulated
KON317,NE,0.9118,serpentinite_simulated
KON318,NE,1.056,ultramafic_simulated
KON319,NE,0.6581,peridotite_simulated
KON320,NE,0.6086,ultramafic_simulated
KON321,NW,0.7622,serpentinite_simulated
KON322,NW,1.2996,serpentinite_simulated
KON323,NW,1.519,peridotite_simulated
KON324,NW,0.4828,ultramafic_simulated
KON325,NW,1.2826,serpentinite_simulated
KON326,NW,1.0236,serpentinite_simulated
KON327,NW,2.8064,serpentinite_simulated
KON328,NW,0.4193,mafic_volcanic_simulated
KON329,NW,1.7475,serpentinite_simulated
KON330,NW,1.2533,serpentinite_simulated
KON331,NE,1.2174,serpentinite_simulated
KON332,NE,2.4795,serpentinite_simulated
KON333,NE,1.6895,serpentinite_simulated
KON334,NE,0.1485,alluvium
KON335,NE,1.7863,ultramafic_simulated
KON336,NE,1.6913,serpentinite_simulated
KON337,NE,0.1124,alluvium
KON338,NE,1.0857,ultramafic_simulated
KON339,NE,1.3848,serpentinite_simulated
KON340,NE,0.8497,serpentinite_simulated
KON341,NW,0.9675,ultramafic_simulated
KON342,NW,1.7407,serpentinite_simulated
KON343,NW,0.7035,peridotite_simulated
KON344,NW,0.3251,mafic_volcanic_simulated
KON345,NW,0.7319,serpentinite_simulated
KON346,NW,1.0347,ultramafic_simulated
KON347,NW,0.131,alluvium
KON348,NW,0.8559,serpentinite_simulated
KON349,NW,1.284,serpentinite_simulated
KON350,NW,1.7514,serpentinite_simulated
KON351,NE,0.9244,serpentinite_simulated
KON352,NE,1.2995,peridotite_simulated
KON353,NE,1.2116,serpentinite_simulated
KON354,NE,1.2405,serpentinite_simulated
KON355,NE,1.0082,peridotite_simulated
KON356,NE,1.27,serpentinite_simulated
KON357,NE,0.4984,peridotite_simulated
KON358,NE,0.1218,alluvium
KON359,NE,1.0924,serpentinite_simulated
KON360,NE,1.1946,peridotite_simulated
KON361,NW,0.2473,mafic_volcanic_simulated
KON362,NW,0.0918,alluvium
KON363,NW,1.1295,serpentinite_simulated
KON364,NW,0.7115,serpentinite_simulated
KON365,NW,1.2367,ultramafic_simulated
KON366,NW,1.8214,serpentinite_simulated
KON367,NW,1.4233,serpentinite_simulated
KON368,NW,0.7096,ultramafic_simulated
KON369,NW,1.1389,serpentinite_simulated
KON370,NW,1.6479,peridotite_simulated
KON371,NE,0.1525,alluvium
KON372,NE,0.7651,serpentinite_simulated
KON373,NE,1.2762,peridotite_simulated
KON374,NE,0.8253,ultramafic_simulated
KON375,NE,1.0221,peridotite_simulated
KON376,NE,1.1728,peridotite_simulated
KON377,NE,0.124,alluvium
KON378,NE,0.14,alluvium
KON379,NE,1.2756,serpentinite_simulated
KON380,NE,0.2211,mafic_volcanic_simulated
KON381,NW,2.1491,serpentinite_simulated
KON382,NW,1.8592,peridotite_simulated
KON383,NW,1.5532,ultramafic_simulated
KON384,NW,0.2971,mafic_volcanic_simulated
KON385,NW,0.8952,serpentinite_simulated
KON386,NW,1.2815,peridotite_simulated
KON387,NW,2.4127,serpentinite_simulated
KON388,NW,0.625,ultramafic_simulated
KON389,NW,0.9203,ultramafic_simulated
KON390,NW,1.393,serpentinite_simulated
KON391,NE,0.7303,peridotite_simulated
KON392,NE,1.4529,peridotite_simulated
KON393,NE,1.3529,peridotite_simulated
KON394,NE,1.0392,peridotite_simulated
KON395,NE,0.6572,serpentinite_simulated
KON396,NE,0.7898,serpentinite_simulated
KON397,NE,2.3466,serpentinite_simulated
KON398,NE,2.526,serpentinite_simulated
KON399,NE,0.7764,serpentinite_simulated
KON400,NE,0.3156,mafic_volcanic_simulated
