grid_id,region_id,true_ni_pct,lithology
SOR086,SW,2.0156,peridotite_simulated
SOR087,SW,0.2739,mafic_volcanic_simulated
SOR088,SW,1.7117,serpentinite_simulated
SOR089,SW,0.8382,peridotite_simulated
SOR090,SW,1.2832,ultramafic_simulated
SOR091,SE,1.1215,serpentinite_simulated
SOR092,SE,1.8929,ultramafic_simulated
SOR093,SE,0.6516,ultramafic_simulated
SOR094,SE,2.1201,peridotite_simulated
SOR095,SE,0.9351,peridotite_simulated
SOR096,SE,0.1435,alluvium
SOR097,SE,0.7146,serpentinite_simulated
SOR098,SE,2.2367,ultramafic_simulated
SOR099,SE,1.229,serpentinite_simulated
SOR100,SE,1.1858,serpentinite_simulated
SOR101,SW,0.7272,serpentinite_simulated
SOR102,SW,0.1333,alluvium
SOR103,SW,2.0336,serpentinite_simulated
SOR104,SW,0.4821,serpentinite_simulated
SOR105,SW,0.1428,alluvium
SOR106,SW,0.3682,mafic_volcanic_simulated
SOR107,SW,0.7954,serpentinite_simulated
SOR108,SW,0.6775,serpentinite_simulated
SOR109,SW,2.6211,peridotite_simulated
SOR110,SW,0.6625,peridotite_simulated
SOR111,SE,1.1276,peridotite_simulated
SOR112,SE,0.8662,peridotite_simulated
SOR113,SE,0.7315,ultramafic_simulated
SOR114,SE,1.5076,ultramafic_simulated
SOR115,SE,1.7415,serpentinite_simulated
SOR116,SE,2.2046,peridotite_simulated
SOR117,SE,1.4274,serpentinite_simulated
SOR118,SE,0.7637,peridotite_simulated
SOR119,SE,1.2084,peridotite_simulated
SOR120,SE,0.9915,peridotite_simulated
SOR121,SW,1.4927,serpentinite_simulated
SOR122,SW,1.1422,ultramafic_simulated
SOR123,SW,1.3324,peridotite_simulated
SOR124,SW,1.7065,serpentinite_simulated
SOR125,SW,0.5645,mafic_volcanic_simulated
SOR126,SW,0.1455,alluvium
SOR127,SW,2.1051,ultramafic_simulated
SOR128,SW,0.3531,mafic_volcanic_simulated
SOR129,SW,1.3249,serpentinite_simulated
SOR130,SW,1.1548,ultramafic_simulated
SOR131,SE,0.599,peridotite_simulated
SOR132,SE,0.3739,mafic_volcanic_simulated
SOR133,SE,1.8149,serpentinite_simulated
SOR134,SE,1.0717,serpentinite_simulated
SOR135,SE,0.4302,mafic_volcanic_simulated
SOR136,SE,0.9952,serpentinite_simulated
SOR137,SE,1.1686,serpentinite_simulated
SOR138,SE,1.1142,peridotite_simulated
SOR139,SE,0.1293,alluvium
SOR140,SE,1.4124,serpentinite_simulated
SOR141,SW,2.328,serpentinite_simulated
SOR142,SW,0.8151,ultramafic_simulated
SOR143,SW,2.6218,peridotite_simulated
SOR144,SW,0.8407,peridotite_simulated
SOR145,SW,0.8662,ultramafic_simulated
SOR146,SW,0.9362,serpentinite_simulated
SOR147,SW,1.5762,peridotite_simulated
SOR148,SW,1.8082,serpentinite_simulated
SOR149,SW,0.7805,serpentinite_simulated
SOR150,SW,1.1284,serpentinite_simulated
SOR151,SE,1.6599,ultramafic_simulated
SOR152,SE,1.858,serpentinite_simulated
SOR153,SE,0.7846,peridotite_simulated
SOR154,SE,0.9873,peridotite_simulated
SOR155,SE,1.3744,serpentinite_simulated
SOR156,SE,0.3906,mafic_volcanic_simulated
SOR157,SE,1.8286,ultramafic_simulated
SOR158,SE,0.3658,mafic_volcanic_simulated
SOR159,SE,1.073,peridotite_simulated
SOR160,SE,1.3727,peridotite_simulated
SOR161,SW,1.1514,serpentinite_simulated
SOR162,SW,1.8859,ultramafic_simulated
SOR163,SW,0.8814,ultramafic_simulated
SOR164,SW,2.1616,peridotite_simulated
SOR165,SW,0.9945,peridotite_simulated
SOR166,SW,0.7995,ultramafic_simulated
SOR167,SW,1.3213,peridotite_simulated
SOR168,SW,2.3798,peridotite_simulated
SOR169,SW,5.0082,serpentinite_simulated
SOR170,SW,0.4154,mafic_volcanic_simulated
SOR171,SE,0.2159,alluvium
SOR172,SE,1.1421,ultramafic_simulated
SOR173,SE,0.9444,serpentinite_simulated
SOR174,SE,1.8814,serpentinite_simulated
SOR175,SE,0.6907,peridotite_simulated
SOR176,SE,1.7154,peridotite_simulated
SOR177,SE,0.1649,alluvium
SOR178,SE,0.4617,mafic_volcanic_simulated
SOR179,SE,0.7843,serpentinite_simulated
SOR180,SE,0.1115,alluvium
SOR181,SW,2.2827,serpentinite_simulated
SOR182,SW,0.4347,ultramafic_simulated
SOR183,SW,1.258,peridotite_simulated
SOR184,SW,0.8838,peridotite_simulated
SOR185,SW,1.218,peridotite_simulated
SOR186,SW,1.5963,serpentinite_simulated
SOR187,SW,0.1668,alluvium
SOR188,SW,1.8691,peridotite_simulated
SOR189,SW,0.6858,ultramafic_simulated
SOR190,SW,0.6086,mafic_volcanic_simulated
SOR191,SE,3.1843,serpentinite_simulated
SOR192,SE,0.1628,alluvium
SOR193,SE,0.4307,mafic_volcanic_simulated
SOR194,SE,0.1814,alluvium
SOR195,SE,1.418,peridotite_simulated
SOR196,SE,0.5037,ultramafic_simulated
SOR197,SE,1.6175,peridotite_simulated
SOR198,SE,1.4069,serpentinite_simulated
SOR199,SE,1.0432,ultramafic_simulated
SOR200,SE,0.8197,ultramafic_simulated
SOR201,NW,2.0588,serpentinite_simulated
SOR202,NW,1.7151,serpentinite_simulated
SOR203,NW,1.9789,serpentinite_simulated
SOR204,NW,0.7299,peridotite_simulated
SOR205,NW,1.6486,peridotite_simulated
SOR206,NW,1.0562,ultramafic_simulated
SOR207,NW,2.5985,serpentinite_simulated
SOR208,NW,0.3502,mafic_volcanic_simulated
SOR209,NW,2.0141,serpentinite_simulated
SOR210,NW,2.5459,serpentinite_simulated
SOR211,NE,1.6707,ultramafic_simulated
SOR212,NE,1.2861,ultramafic_simulated
SOR213,NE,1.2779,ultramafic_simulated
SOR214,NE,1.0061,ultramafic_simulated
SOR215,NE,1.1169,serpentinite_simulated
SOR216,NE,1.2169,ultramafic_simulated
SOR217,NE,1.2104,ultramafic_simulated
SOR218,NE,1.5288,serpentinite_simulated
SOR219,NE,1.4316,peridotite_simulated
SOR220,NE,1.0566,peridotite_simulated
SOR221,NW,0.8207,serpentinite_simulated
SOR222,NW,1.206,serpentinite_simulated
SOR223,NW,1.2658,serpentinite_simulated
SOR224,NW,0.5594,ultramafic_simulated
SOR225,NW,1.5817,peridotite_simulated
SOR226,NW,2.7721,ultramafic_simulated
SOR227,NW,2.1757,peridotite_simulated
SOR228,NW,0.9428,serpentinite_simulated
SOR229,NW,1.1811,serpentinite_simulated
SOR230,NW,1.1548,ultramafic_simulated
SOR231,NE,1.0318,ultramafic_simulated
SOR232,NE,0.7156,peridotite_simulated
SOR233,NE,0.6837,serpentinite_simulated
SOR234,NE,1.0599,peridotite_simulated
SOR235,NE,0.7477,ultramafic_simulated
SOR236,NE,0.1304,alluvium
SOR237,NE,1.8852,peridotite_simulated
SOR238,NE,0.127,alluvium
SOR239,NE,0.4445,mafic_volcanic_simulated
SOR240,NE,1.1033,peridotite_simulated
SOR241,NW,0.1162,alluvium
SOR242,NW,1.4832,serpentinite_simulated
SOR243,NW,0.3684,mafic_volcanic_simulated
SOR244,NW,0.7819,serpentinite_simulated
SOR245,NW,1.0585,serpentinite_simulated
SOR246,NW,1.8298,peridotite_simulated
SOR247,NW,1.3452,ultramafic_simulated
SOR248,NW,0.6484,peridotite_simulated
SOR249,NW,0.4337,mafic_volcanic_simulated
SOR250,NW,1.4037,peridotite_simulated
SOR251,NE,1.4556,serpentinite_simulated
SOR252,NE,0.9188,peridotite_simulated
SOR253,NE,0.7154,ultramafic_simulated
SOR254,NE,2.0545,ultramafic_simulated
SOR255,NE,0.3965,mafic_volcanic_simulated
SOR256,NE,0.8295,serpentinite_simulated
SOR257,NE,0.9197,ultramafic_simulated
SOR258,NE,0.1452,alluvium
SOR259,NE,1.2019,serpentinite_simulated
SOR260,NE,0.296,mafic_volcanic_simulated
SOR261,NW,2.4554,serpentinite_simulated
SOR262,NW,1.405,peridotite_simulated
SOR263,NW,1.5277,peridotite_simulated
SOR264,NW,1.0967,ultramafic_simulated
SOR265,NW,0.9712,serpentinite_simulated
SOR266,NW,1.5845,ultramafic_simulated
SOR267,NW,1.2076,peridotite_simulated
SOR268,NW,0.9968,ultramafic_simulated
SOR269,NW,2.4173,peridotite_simulated
SOR270,NW,0.3672,mafic_volcanic_simulated
SOR271,NE,1.2248,serpentinite_simulated
SOR272,NE,0.4459,mafic_volcanic_simulated
SOR273,NE,2.6631,serpentinite_simulated
SOR274,NE,1.8833,ultramafic_simulated
SOR275,NE,1.1998,peridotite_simulated
SOR276,NE,2.0036,ultramafic_simulated
SOR277,NE,0.3669,mafic_volcanic_simulated
SOR278,NE,2.7979,serpentinite_simulated
SOR279,NE,1.0263,ultramafic_simulated
SOR280,NE,1.5861,serpentinite_simulated
SOR281,NW,1.8959,serpentinite_simulated
SOR282,NW,1.4896,serpentinite_simulated
SOR283,NW,1.4583,ultramafic_simulated
SOR284,NW,0.4002,mafic_volcanic_simulated
SOR285,NW,0.1305,alluvium
SOR286,NW,2.2254,serpentinite_simulated
SOR287,NW,1.3108,ultramafic_simulated
SOR288,NW,1.1178,serpentinite_simulated
SOR289,NW,1.3098,serpentinite_simulated
SOR290,NW,0.9932,peridotite_simulated
SOR291,NE,0.9784,serpentinite_simulated
SOR292,NE,1.2582,serpentinite_simulated
SOR293,NE,1.0865,serpentinite_simulated
SOR294,NE,1.1251,serpentinite_simulated
SOR295,NE,0.4553,mafic_volcanic_simulated
SOR296,NE,1.5138,ultramafic_simulated
SOR297,NE,2.5667,serpentinite_simulated
SOR298,NE,0.943,peridotite_simulated
SOR299,NE,0.9525,ultramafic_simulated
SOR300,NE,0.4035,peridotite_simulated
SOR301,NW,0.7565,peridotite_simulated
SOR302,NW,2.0223,serpentinite_simulated
SOR303,NW,1.2968,serpentinite_simulated
SOR304,NW,0.7527,peridotite_simulated
SOR305,NW,1.3443,peridotite_simulated
SOR306,NW,1.4691,serpentinite_simulated
SOR307,NW,0.1598,alluvium
SOR308,NW,1.2964,peridotite_simulated
SOR309,NW,0.8669,peridotite_simulated
SOR310,NW,1.4254,peridotite_simulated
SOR311,NE,1.4688,peridotite_simulated
SOR312,NE,0.5498,ultramafic_simulated
SOR313,NE,1.5926,peridotite_simulated
SOR314,NE,0.8582,ultramafic_simulated
SOR315,NE,2.4176,serpentinite_simulated
SOR316,NE,1.4201,peridotite_simulated
SOR317,NE,1.8153,serpentinite_simulated
SOR318,NE,1.6454,serpentinite_simulated
SOR319,NE,0.1113,alluvium
SOR320,NE,1.1005,peridotite_simulated
SOR321,NW,0.8047,ultramafic_simulated
SOR322,NW,1.1571,peridotite_simulated
SOR323,NW,0.1111,alluvium
SOR324,NW,0.2875,mafic_volcanic_simulated
SOR325,NW,2.175,peridotite_simulated
SOR326,NW,1.0607,ultramafic_simulated
SOR327,NW,1.2646,peridotite_simulated
SOR328,NW,1.6276,peridotite_simulated
SOR329,NW,0.6699,serpentinite_simulated
SOR330,NW,1.4958,serpentinite_simulated
SOR331,NE,1.38,peridotite_simulated
SOR332,NE,0.598,ultramafic_simulated
SOR333,NE,0.9478,serpentinite_simulated
SOR334,NE,1.5367,serpentinite_simulated
SOR335,NE,0.1322,alluvium
SOR336,NE,1.5384,ultramafic_simulated
SOR337,NE,0.5562,peridotite_simulated
SOR338,NE,1.1298,ultramafic_simulated
SOR339,NE,1.006,peridotite_simulated
SOR340,NE,1.7565,peridotite_simulated
SOR341,NW,0.9882,peridotite_simulated
SOR342,NW,1.1098,peridotite_simulated
SOR343,NW,0.9279,serpentinite_simulated
SOR344,NW,0.2507,mafic_volcanic_simulated
SOR345,NW,1.239,peridotite_simulated
SOR346,NW,0.1435,alluvium
SOR347,NW,1.0069,serpentinite_simulated
SOR348,NW,1.3383,peridotite_simulated
SOR349,NW,1.0077,peridotite_simulated
SOR350,NW,0.1363,alluvium
SOR351,NE,1.1286,peridotite_simulated
SOR352,NE,1.2051,serpentinite_simulated
SOR353,NE,0.354,mafic_volcanic_simulated
SOR354,NE,1.2881,ultramafic_simulated
SOR355,NE,2.891,serpentinite_simulated
SOR356,NE,2.0842,serpentinite_simulated
SOR357,NE,0.4923,ultramafic_simulated
SOR358,NE,2.0181,peridotite_simulated
SOR359,NE,1.4799,ultramafic_simulated
SOR360,NE,0.9183,serpentinite_simulated
SOR361,NW,0.9509,serpentinite_simulated
SOR362,NW,0.9761,serpentinite_simulated
SOR363,NW,1.3274,ultramafic_simulated
SOR364,NW,1.5553,ultramafic_simulated
SOR365,NW,1.1174,serpentinite_simulated
SOR366,NW,0.7817,peridotite_simulated
SOR367,NW,0.9254,serpentinite_simulated
SOR368,NW,1.1166,peridotite_simulated
SOR369,NW,0.3451,mafic_volcanic_simulated
SOR370,NW,0.3618,mafic_volcanic_simulated
SOR371,NE,0.2467,mafic_volcanic_simulated
SOR372,NE,0.3521,mafic_volcanic_simulated
SOR373,NE,1.1887,serpentinite_simulated
SOR374,NE,0.9365,serpentinite_simulated
SOR375,NE,1.9999,ultramafic_simulated
SOR376,NE,1.5881,ultramafic_simulated
SOR377,NE,1.2862,serpentinite_simulated
SOR378,NE,0.1266,alluvium
SOR379,NE,1.8252,serpentinite_simulated
SOR380,NE,0.1437,alluvium
SOR381,NW,1.5888,serpentinite_simulated
SOR382,NW,0.2739,mafic_volcanic_simulated
SOR383,NW,1.0899,serpentinite_simulated
SOR384,NW,1.1538,peridotite_simulated
SOR385,NW,0.8202,serpentinite_simulated
SOR386,NW,1.0027,peridotite_simulated
SOR387,NW,0.1205,alluvium
SOR388,NW,1.3188,ultramafic_simulated
SOR389,NW,1.2755,serpentinite_simulated
SOR390,NW,0.9438,serpentinite_simulated
SOR391,NE,1.5875,peridotite_simulated
SOR392,NE,1.1798,peridotite_simulated
SOR393,NE,1.0318,serpentinite_simulated
SOR394,NE,0.3229,mafic_volcanic_simulated
SOR395,NE,0.2539,mafic_volcanic_simulated
SOR396,NE,0.1214,alluvium
SOR397,NE,1.3289,serpentinite_simulated
SOR398,NE,1.024,peridotite_simulated
SOR399,NE,1.0559,serpentinite_simulated
SOR400,NE,0.9176,serpentinite_simulated
